STRUCTURE_TYPE,STRUCTURE_TYPE2,DESCRIPTION,LOCATION,STRUCTURE_DETAIL_TYPE,SPECIAL_FEATURES,MATERIAL_TYPE,WIDTH_M,SEATING_TYPE,GIFT_DONATION,PLAQUE_DETAIL,BENCH_STYLE,CAPACITY,DIMENSION_M2,COMPONENT_TYPE,SURFACE_MATERIAL,WINTERIZED,LENGTH_M,HOUSE_NO,STATUS,STATUS_DATE,PARK_OWNERSHIP,INSERVICE_DATE,INSERVICE_COST,CONDITION,YRS_LIFE_EXPECTANCY,WARRANTYDATE,WARRANTY_PROVIDER,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,Latitude,Longitude
3,Shelters and Tables,"Table #10 - Permanent; Green Timbers Urban Forest Park, 14698 96 Ave","east side of lake, in picnic area",,,Plastic,,,,,,,,Table - Permanent,,,,14698,OPERATING,20091023145700,,20090801,0,,,,,"Green Timbers Urban Forest Park, 14698 96 Ave",Land,49.180771,-122.820003
1,Gates,"Service; Chimney Heights Park, 14677 74 Ave",South-West corner of park at entrance to path,Service,,,,,,,,,,,,,,14677,OPERATING,20020802,,20011031,0,,,,,"Chimney Heights Park, 14677 74 Ave",,49.138228,-122.816720
1,Gates,"Bollard; 121M - Greenbelt, 1775 Amble Greene Blvd",Along Amble Greene Dr,Bollard,,Wood,,,,,,,,,,,,01775,OPERATING,,,,,,,,,"121M - Greenbelt, 1775 Amble Greene Blvd",Park,49.035025,-122.855084
1,Gates,"Metal Locking Gate; British Manor Park, 8194 - 144A St",At 81A Ave Entrance To Site,Barrier - Single,,,,,,,,,,,,,,08194,OPERATING,,,,0,,,,,"British Manor Park, 14440 79 Ave",,49.151779,-122.821038
1,Gates,"Metal Locking Gate; Bob Rutledge Park, 5424 - 148 St",Park Entrance -148th Str.-54th Ave.,Barrier - Single,,,,,,,,,,,,,,05424,OPERATING,,,,0,,,,,"Bob Rutledge Park, 5448 148 St",,49.101165,-122.812052
1,Gates,"Bollard; 121M - Greenbelt, 1775 Amble Greene Blvd",Along Amble Greene Dr,Bollard,,Wood,,,,,,,,,,,,01775,OPERATING,,,,,,,,,"121M - Greenbelt, 1775 Amble Greene Blvd",Park,49.035029,-122.855074
1,Gates,"Bollard; 121M - Greenbelt, 1775 Amble Greene Blvd",Along Amble Greene Blvd,Bollard,,Wood,,,,,,,,,,,,01775,OPERATING,,,,,,,,,"121M - Greenbelt, 1775 Amble Greene Blvd",Park,49.034755,-122.854506
1,Gates,"Metal Locking Gate; Port Kells Park, 19340 - 88 Ave",East Park Entrance off 88th Ave.,Barrier - Single,,,,,,,,,,,,,,19340,OPERATING,,,,0,,,,,"Port Kells Park, 19340 88 Ave",,49.162756,-122.685929
1,Gates,"Locking Metal Gate; Bear Creek Park, 13750 - 88 Ave",140th Street,Barrier - Single,,,,,,,,,,,,,,13750,OPERATING,,,,0,,,,,"Bear Creek Park, 13750 - 88 Ave",,49.162166,-122.842413
1,Gates,"2 Bicycle Baffles; 45E - Walkway, 8451 - 166A St",1 At Each Entrance,Bicycle Baffle,,,,,,,,,,,,,,08451,OPERATING,,,,0,,,,,"45E - Walkway, 8451 166A St",,49.156237,-122.761761
1,Gates,"2 Bicycle Baffles; 135E - Greenbelt - VIP Site, 1069 - 161 St",At 161A St Entrance,Bicycle Baffle,,,,,,,,,,,,,,01069,OPERATING,,,,0,,,,,"135E - Greenbelt - VIP Site, 1069 - 161 St",,49.021706,-122.776455
1,Gates,"2 Bicycle Baffles; 60F - Greenbelt, 6711 - 122A St",At S. Entrance To Site At Lane,Bicycle Baffle,,,,,,,,,,,,,,06711,OPERATING,,,,0,,,,,"60F - Greenbelt, 6711 122A St",,49.124799,-122.883831
1,Gates,"Bicycle Baffle; A.J. McLellan Park, 16584 62a Ave",at 62A Ave entrance along P1,Bicycle Baffle,,,,,,,,,,,,,,16584,OPERATING,,,,,,,,,"Bicycle Baffle; A.J. McLellan Park, 16584 62a Ave",,49.115605,-122.762593
1,Gates,"Bicycle Baffle; A.J. McLellan Park, 16584 62a Ave",at 166A St entrance,Bicycle Baffle,,,,,,,,,,,,,,16584,OPERATING,,,,,,,,,"Bicycle Baffle; A.J. McLellan Park, 16584 62a Ave",,49.114293,-122.761584
1,Gates,"Bicycle Baffle; A.J. McLellan Park, 16584 62a Ave",at 61 Ave entrance,Bicycle Baffle,,,,,,,,,,,,,,16584,OPERATING,,,,,,,,,"Bicycle Baffle; A.J. McLellan Park, 16584 62a Ave",,49.113408,-122.762434
1,Gates,"Bicycle Baffle; Brooks Crescent Park, 6050 Brooks Cres",Brooks Cr entrance at P1,Bicycle Baffle,,Metal,,,,,,,,,,,,06050,OPERATING,,,,,,,,,"Brooks Crescent Park, 6050 Brooks Cres",Park,49.112527,-122.683101
1,Gates,"Bicycle Baffle; Brooks Crescent Park, 6050 Brooks Cres",Brooks Cr entrance at P1,Bicycle Baffle,,Metal,,,,,,,,,,,,06050,OPERATING,,,,,,,,,"Brooks Crescent Park, 6050 Brooks Cres",Park,49.112633,-122.681831
1,Gates,"Bicycle Baffle; Southmere Village Park, 1701 - Martin Dr",Southmere Cresent,Bicycle Baffle,,,,,,,,,,,,,,01701,OPERATING,,,,0,,,,,"Southmere Village Park, 1701 Martin Dr",,49.033057,-122.803815
1,Gates,"Bicycle Baffle; Bob Rutledge Park, 5424 - 148 St",at 148 St and 54 Ave entrance,Bicycle Baffle,,,,,,,,,,,,,,05424,OPERATING,,,,0,,,,,"Bob Rutledge Park, 5448 148 St",,49.100856,-122.812102
1,Gates,"Bicycle Baffle; Hazelnut Meadows Community Park, 14069 68 Ave",At Entrance,Bicycle Baffle,,,,,,,,,,,,,,14069,OPERATING,,,,0,,,,,"Hazelnut Meadows Community Park, 14069 68 Ave",,49.125947,-122.833047
1,Gates,"Bicycle Baffle; Hazelnut Meadows Community Park, 14069 68 Ave",At Entrance,Bicycle Baffle,,,,,,,,,,,,,,14069,OPERATING,,,,0,,,,,"Hazelnut Meadows Community Park, 14069 68 Ave",,49.125885,-122.834498
1,Gates,"Bicycle Baffle; Bridlewood Park, 2144 134 St","21A Ave Entrance, along T10",Bicycle Baffle,,Metal,,,,,,,,,,,,02144,OPERATING,,,,,,,,,"Bridlewood Park, 2144 134 St",Park,49.041513,-122.855158
0,Gates,"Bicycle Baffle; Bridlewood Park, 2144 134 St",along P1 at the end of paved path,Bicycle Baffle,,Metal,,,,,,,,,,,,02144,OPERATING,,,,,,,,,"Bridlewood Park, 2144 134 St",Park,49.042105,-122.853293
1,Gates,"Bollard; 104H - Walkway, 3497 152b St",at 152b St & 35 Ave entrance,Bollard,,,,,,,,,,,,,,03497,OPERATING,20081009,,20060408,0,,,,,"104H - Walkway, 3497 152b St",,49.065290,-122.799362
1,Gates,"Bollard; 75K - Greenbelt, 6098 163b St",at 164 St entrance to site,Bollard,,,,,,,,,,,,,,06098,OPERATING,20081104,,20081104,0,,,,,"75K - Greenbelt, 6098 163b St",,49.113424,-122.768533
1,Gates,"Bollard; 75J - Greenbelt, 6098 163 St",at 163b St entrance to site,Bollard,,,,,,,,,,,,,,06098,OPERATING,20081104,,20081104,0,,,,,"75J - Greenbelt, 6098 163 St",,49.113588,-122.770700
1,Gates,"Bollard; 75J - Greenbelt, 6098 163 St",at west side of lane entrance to site,Bollard,,,,,,,,,,,,,,06098,OPERATING,20081104,,20081104,0,,,,,"75J - Greenbelt, 6098 163 St",,49.113633,-122.770699
1,Gates,"3 Bollards; Guildford Heights Park, 10310 154 St",around parking lot at path entrances,Bollard,,,,,,,,,,,,,,10310,OPERATING,20090126,,20080901,0,,,,,"Guildford Heights Park, 10310 154 St",,49.189412,-122.795044
1,Gates,"2 Bollards; Royal Kwantlen Park, 13035 104 Ave",just east of tennis courts,Bollard,,,,,,,,,,,,,,13035,OPERATING,20101006,,20090901,0,,,,,"Royal Kwantlen Park, 13035 104 Ave",,49.191889,-122.861701
1,Gates,"2 Bollards; North Surrey Community Park, 15848 97A Ave",just north of northwest diamond,Bollard,,,,,,,,,,,,,,15848,OPERATING,20101006,,20090901,0,,,,,"North Surrey Community Park, 15848 97A Ave",,49.179617,-122.783206
1,Gates,"Bollard; Charles Richardson Nature Reserve, 16934 88 Ave",On the cul de sac at 8715 170st,Bollard,,,,,,,,,,,,,,16934,OPERATING,20060419,,20040310,0,,,,,"Charles Richardson Nature Reserve, 16934 88 Ave",,49.162710,-122.752921
1,Gates,"Bollard; Frank Hurt Park, 13828 - 77 Ave",N end of N-S running path thru turf area,Bollard,,,,,,,,,,,,,,13828,OPERATING,,,,0,,,,,"Frank Hurt Park, 13828 77 Ave",,49.142588,-122.839099
1,Gates,"Bollard; 21C - Tot-Lot, 9652 - 129 St",At 129A St.Entrance,Bollard,,,,,,,,,,,,,,09652,OPERATING,,,,0,,,,,"21C - Tot-Lot, 9652 129 St",,49.178217,-122.863622
1,Gates,"Bollard; 22C - Greenbelt, 13865 - 96 Ave",At Laurel Dr Entrance,Bollard,,,,,,,,,,,,,,13865,OPERATING,,,,0,,,,,"22C - Greenbelt, 13865 96 Ave",,49.177224,-122.838634
1,Gates,"Bollard; 44D - Walkway, 15333 - 85A Ave",At Eastern 85A Ave Entrance,Bollard,,,,,,,,,,,,,,15333,OPERATING,,,,0,,,,,"44D - Walkway, 15333 85A Ave",,49.158367,-122.798024
1,Gates,"Bollard; 78D - Greenbelt, 5957 - 191A St",At 191 St Entrance,Bollard,,,,,,,,,,,,,,05957,OPERATING,,,,0,,,,,"78D - Greenbelt, 5957 191A St",,49.110277,-122.692269
1,Gates,"Bollard; Charles Richardson Nature Reserve, 8444 - 168 St",S end of path @ 84 Ave ent,Bollard,,,,,,,,,,,,,,08444,OPERATING,,,,0,,,,,"Charles Richardson Nature Reserve, 16934 88 Ave",,49.155904,-122.756381
1,Gates,"Bollard; Jack 'n Jill Tot-Lot, 12852 - 68 Ave",At 68 Ave Entrance,Bollard,,,,,,,,,,,,,,12852,OPERATING,,,,0,,,,,"Jack 'n Jill Tot-Lot, 12852 68 Ave",,49.126473,-122.866255
1,Gates,"Bollard; 24L - Greenbelt, 9873 159 St",At 98A Ave Entrance,Bollard,,,,,,,,,,,,,,09873,OPERATING,,,,0,,,,,"24L - Tot-Lot, 9873 159 St",,49.181745,-122.781765
1,Gates,"Bollard; Pioneer Park, 6572 - 133 St",64th Ave.Pedestrian Entrance,Bollard,,,,,,,,,,,,,,06572,OPERATING,,,,0,,,,,"Pioneer Park, 6572 133 St",,49.122243,-122.854262
1,Gates,"Bollard; Princess Margaret Park, 7044 - 128 St",N.E. Corner of Parking Lot,Bollard,,,,,,,,,,,,,,07044,OPERATING,,,,0,,,,,"Princess Margaret Park, 7044 128 St",,49.130917,-122.867572
1,Gates,"Bollard; Briarwood Park - 24A, 9735 - 156 St",SE. Corner Of Site At 156 St,Bollard,,,,,,,,,,,,,,09735,OPERATING,,,,0,,,,,"Briarwood Park, 9735 156 St",,49.179312,-122.790114
1,Gates,"Bollard; 41D - Utility ROW, 13451 - 85 Ave",W edge of detention pond,Bollard,,,,,,,,,,,,,,13451,OPERATING,,,,0,,,,,"41D - Utility ROW, 13451 85 Ave",,49.157127,-122.849671
1,Gates,"Bollard; 70D - Greenbelt, 12054 - 57A Ave",At 57A Ave Entrance To Pathway,Bollard,,,,,,,,,,,,,,12054,OPERATING,,,,0,,,,,"70D - Greenbelt, 12054 57A Ave",,49.107066,-122.888949
1,Gates,"Bollard; 32L - Greenbelt, 8857 - 143A St",At Cnr Of 89A Ave & 143A St,Bollard,,,,,,,,,,,,,,08857,OPERATING,,,,0,,,,,"32L - Greenbelt, 8857 143a St",,49.163801,-122.824917
1,Gates,"Bollard; 71K - Walkway, 6074 132a St",At 61 Ave. and 133 St. entrance to path,Bollard,,,,,,,,,,,,,,06074,OPERATING,20020801,,19870514,0,,,,,"71K - Walkway, 6074 132a St",,49.113221,-122.854405
1,Gates,"2 Bollard; Davidson Park, 9905 157 St",2 at North entrance tosite,Bollard,,,,,,,,,,,,,,09905,OPERATING,20020722,,19851212,0,,,,,Davidson Park,,49.182568,-122.787270
1,Gates,"2 Bollard; 24G - Detention Pond, 9905 157 St",2 at South entrance to site,Bollard,,,,,,,,,,,,,,09905,OPERATING,20020722,,19851212,0,,,,,"Davidson Park, 9905 157 St",,49.182568,-122.787202
1,Gates,"Locking Metal Gate; Hjorth Road Park, 10275 - 148 St",North of Pool Service Road,Barrier - Single,,,,,,,,,,,,,,10275,OPERATING,,,,0,,,,,"Hjorth Road Park, 10275 148 St",,49.189324,-122.812258
1,Gates,"2 Bicycle Baffles; Chantrell Park Subdivision, 2254 Chantrell Park Dr",2 at South 138A Street entrance of path,Bicycle Baffle,,Metal,,,,,,,,,,,,02254,OPERATING,20020802,,19990512,0,,,,,"Chantrell Park Subdivision, 2254 Chantrell Park Dr",Park,49.041182,-122.838985
1,Gates,"2 Bicycle Baffles; Chantrell Park Subdivision, 2254 Chantrell Park Dr",2 at 138 Street entrance of path,Bicycle Baffle,,,,,,,,,,,,,,02254,OPERATING,20020802,,19990512,0,,,,,"Chantrell Park Subdivision, 2254 Chantrell Park Dr",Park,49.042538,-122.842772
1,Gates,"2 Bicycle Baffles; Chantrell Park Subdivision, 2254 Chantrell Park Dr",2 at 136A Street entrance of path,Bicycle Baffle,,Metal,,,,,,,,,,,,02254,OPERATING,20020802,,19990512,0,,,,,"Chantrell Park Subdivision, 2254 Chantrell Park Dr",Park,49.041101,-122.843348
1,Gates,"2 Bicycle Baffles; Chantrell Park Subdivision, 2254 Chantrell Park Dr",2 at West 22A Ave. entrance of path,Bicycle Baffle,,Metal,,,,,,,,,,,,02254,OPERATING,20020802,,19990512,0,,,,,"Chantrell Park Subdivision, 2254 Chantrell Park Dr",Park,49.042799,-122.837044
1,Gates,"2 Bicycle Baffles; Chantrell Park Subdivision, 2254 Chantrell Park Dr",2 at 136 Street entrance of path,Bicycle Baffle,,Metal,,,,,,,,,,,,02254,OPERATING,20020802,,19990512,0,,,,,"Chantrell Park Subdivision, 2254 Chantrell Park Dr",Park,49.042420,-122.844389
1,Gates,"2 Bicycle Baffles; Chantrell Park Subdivision, 2254 Chantrell Park Dr",2 at 137 Street entrance of path,Bicycle Baffle,,Metal,,,,,,,,,,,,02254,OPERATING,20020802,,19990512,0,,,,,"Chantrell Park Subdivision, 2254 Chantrell Park Dr",Park,49.043796,-122.843394
1,Gates,"2 Bicycle Baffles; Chantrell Park Subdivision, 2254 Chantrell Park Dr",2 at 23A Ave. edge of site,Bicycle Baffle,,,,,,,,,,,,,,02254,OPERATING,20020802,,19990512,0,,,,,"Chantrell Park Subdivision, 2254 Chantrell Park Dr",Park,49.042584,-122.842909
1,Gates,"2 Bicycle Baffles; Chantrell Park Subdivision, 2254 Chantrell Park Dr",2 at North 138A Street entrance to path,Bicycle Baffle,,Metal,,,,,,,,,,,,02254,OPERATING,20020802,,19990512,0,,,,,"Chantrell Park Subdivision, 2254 Chantrell Park Dr",Park,49.042534,-122.838345
1,Gates,"2 Bicycle Baffles; Chantrell Park Subdivision, 2254 Chantrell Park Dr",2 at East 22A Ave. entrance to path,Bicycle Baffle,,,,,,,,,,,,,,02254,OPERATING,20020802,,19990512,0,,,,,"Chantrell Park Subdivision, 2254 Chantrell Park Dr",Park,49.043455,-122.844299
1,Gates,"Bicycle Baffle; Blackie Spit, 3136 McBride Ave","T1 trailhead, North end of parking lot",Bicycle Baffle,,,,,,,,,,,,,,03136,OPERATING,,,,0,,,,,"Blackie Spit, 3136 McBride Ave",Park,49.060275,-122.879304
1,Gates,"Bicycle Baffle; Blackie Spit, 3136 McBride Ave","T27 trailhead, at junction with T22",Bicycle Baffle,,Wood,,,,,,,,,,,,03136,OPERATING,,,,0,,,,,"Blackie Spit, 3136 McBride Ave",Park,49.058421,-122.877792
1,Gates,"2 Bicycle Baffles; Chantrell Park Subdivision, 2254 Chantrell Park Dr",2 at 21A Ave end of path,Bicycle Baffle,,Metal,,,,,,,,,,,,02254,OPERATING,20020802,,19990512,0,,,,,"Chantrell Park Subdivision, 2254 Chantrell Park Dr",Park,49.041445,-122.837501
1,Gates,"Rolling; Guildford Heights Park, 10310 154 St",Basketball court,Rolling,,,,,,,,,,,,,,10310,OPERATING,20030324,,20020920,0,,,,,"Guildford Heights Park, 10310 154 St",,49.189457,-122.795044
1,Gates,"Elgin Estates Park, 14390 Crescent Rd",on 144 St at 34 Ave,Barrier - Single,,,,,,,,,,,,,,14390,OPERATING,20031112,,20030117,0,,,,,"Elgin Estates Park, 3102 142 St",Park,49.066629,-122.823330
1,Gates,"2 Bicycle Baffles; 112N - Greenbelt, 2601 139a St",at entrance to park @ 13855 26a Ave,Bicycle Baffle,,,,,,,,,,,,,,13899,OPERATING,20031112,,20020905,0,,,,,"112N - Greenbelt, 2601 139a St",,49.049516,-122.836189
1,Gates,"Barrier - Single; 112N - Greenbelt, 2601 139a St",at entrance to park @ 13930 27 Ave,Barrier - Single,,,,,,,,,,,,,,13899,OPERATING,20031112,,20020905,0,,,,,"112N - Greenbelt, 2601 139a St",,49.049516,-122.836121
1,Gates,"Pedestrian Gate; Freedom Dog-Off-Leash Park, 15452 84 Ave",north gate in chainlink on east side of parking lot,Pedestrian,,,,,,,,,,,,,,15452,OPERATING,20031112,,20030402,0,,,,,"Freedom Dog-Off-Leash Park, 15452 84 Ave",,49.155440,-122.794736
1,Gates,"Pedestrian Gate; Freedom Dog-Off-Leash Park, 15452 84 Ave",middle gate in chainlink on east side of parking lot,Pedestrian,,,,,,,,,,,,,,15452,OPERATING,20031112,,20030402,0,,,,,"Freedom Dog-Off-Leash Park, 15452 84 Ave",,49.155440,-122.794599
1,Gates,"2 Bicycle Baffles; Douglas Park, 15044 - 99A Ave",At 151 St Edge Of Park Near Tennis Court,Bicycle Baffle,,,,,,,,,,,,,,15044,OPERATING,,,,0,,,,,"Douglas Park, 15044 99A Ave",,49.182539,-122.805539
1,Gates,"2 Bicycle Baffles; 124E - Greenbelt - VIP Site, 15486 - 20 Ave",At 155 St Entrance,Bicycle Baffle,,,,,,,,,,,,,,15486,OPERATING,,,,0,,,,,"124E - Greenbelt - VIP Site, 15486 - 20 Ave",,49.038221,-122.793197
1,Gates,"Bicycle Baffle; Maple Green Park, 8959 - 150 St",W. N. W. Entrance,Bicycle Baffle,,,,,,,,,,,,,,08959,OPERATING,,,,0,,,,,"Maple Green Park, 8959 150 St",,49.165154,-122.807144
1,Gates,"2 Bicycle Baffles; Peter Pan Park, 12225 80 Ave",At 80B Ave Entrance,Bicycle Baffle,,,,,,,,,,,,,,12225,OPERATING,,,,0,,,,,"Peter Pan Park, 12225 80 Ave",,49.148680,-122.884258
1,Gates,"Barrier - Single; Guildford Heights Park, 10310 154 St",Basketball court eastside,Barrier - Single,,,,,,,,,,,,,,10310,OPERATING,20030324,,20020920,0,,,,,"Guildford Heights Park, 10310 154 St",,49.189412,-122.795113
1,Gates,2 Bollards; Walkway - 7262 140a St,W end of walkway,Bollard,,,,,,,,,,,,,,07262,OPERATING,,,,0,,,,,Walkway - 7262 140a St,,49.134620,-122.832660
1,Gates,Bollard; Walkway - 7005 141a St,E end of walkway,Bollard,,,,,,,,,,,,,,07005,OPERATING,,,,0,,,,,Walkway - 7005 141a St,,49.130158,-122.830542
1,Gates,"Bollard; 121N - Greenbelt, 13184 - Amble Greene Cl",At Amble Greene Blvd. Entrance,Bollard,,,,,,,,,,,,,,13184,OPERATING,,,,0,,,,,"121N - Greenbelt, 13184 Amble Greene Close",,49.032825,-122.855588
1,Gates,"2 Bicycle Baffles; 121N - Greenbelt, 13184 - Amble Greene Cl",At Amble Greene Cl. Entrance,Bicycle Baffle,,,,,,,,,,,,,,13184,OPERATING,,,,0,,,,,"121N - Greenbelt, 13184 Amble Greene Close",,49.033126,-122.856851
1,Gates,"Bollard; Claude Harvie Park, 5780 182 St",Entrance Driveway,Bollard,,,,,,,,,,,,,,05780,OPERATING,,,,0,,,,,"Claude Harvie Park, 5780 182 St",,49.107487,-122.718090
1,Gates,"Bollard; Newton Pond, 13720 70 Ave",70 Ave and 136B St park entrance,Bollard,,,,,,,,,,,,,,13720,OPERATING,,,20160526,,,,,,"Newton Pond, 13720 70 Ave",Park,49.129952,-122.843239
1,Gates,"Bollard; Cloverdale Easement, 17804 57 Ave",West Entrance,Bollard,,,,,,,,,,,,,,17804,OPERATING,,,,0,,,,,"Cloverdale Easement, 17804 57 Ave",,49.105566,-122.728938
1,Gates,"Bollard; Newton Pond, 13720 70 Ave",70 Ave and 136B St park entrance,Bollard,,,,,,,,,,,,,,13720,OPERATING,,,20160526,,,,,,"Newton Pond, 13720 70 Ave",Park,49.129953,-122.843255
1,Gates,"Bollard; 75D - Greenbelt, 16551 Old McLellan Rd",At 16530 57 Ave entrance to site,Bollard,,,,,,,,,,,,,,16551,OPERATING,20060419,,20060302,0,,,,,"75D - Greenbelt, 16551 Old McLellan Rd",,49.106848,-122.764328
1,Gates,"Bollard; 75D - Greenbelt, 16551 Old McLellan Rd",At 16288 58a Ave entrance,Bollard,,,,,,,,,,,,,,16551,OPERATING,20060809,,20060302,0,,,,,"75D - Greenbelt, 16551 Old McLellan Rd",,49.106893,-122.764327
1,Gates,"2 Bollards; North Surrey Community Park, 15848 97A Ave",at parking lot for access to sportsfields,Bollard,,,,,,,,,,,,,,15848,OPERATING,20090126,,20080901,0,,,,,"North Surrey Community Park, 15848 97A Ave",,49.179572,-122.783206
1,Gates,"Bollard; 24M - Detention Pond, 9790 153 St",North-west corner of site,Bollard,,,,,,,,,,,,,,09790,OPERATING,20020801,,19851212,0,,,,,"24M - Detention Pond, 9790 153 St",,49.180378,-122.797924
1,Gates,"Bollard; 50G - Detention Pond, 7376 122A St",North-East entrance,Bollard,,,,,,,,,,,,,,07376,OPERATING,20020801,,19911128,0,,,,,"50G - Detention Pond, 7376 122a St",,49.137062,-122.882860
1,Gates,"2 Bollards; 78C - Detention Pond, 18711 60 Ave",2 at South-East corner of detention pond,Bollard,,,,,,,,,,,,,,18711,OPERATING,20020802,,19880601,0,,,,,"78C - Detention Pond, 18711 60 Ave",,49.111511,-122.704041
1,Gates,"2 Bollard; 77E - Detention Pond, 18302 58b Ave",2 at North entrance to path,Bollard,,,,,,,,,,,,,,18302,OPERATING,20020801,,19880601,0,,,,,"77E - Detention Pond, 18302 58 B Ave",,49.109063,-122.715205
1,Gates,"Bollard; Elgin Recreation Centre, 3530 144 St",South Side of Parking Lot,Bollard,,,,,,,,,,,,,,03530,OPERATING,,,,0,,,,,"Elgin Recreation Centre, 3530 144 St",,49.065885,-122.822588
1,Gates,"2 Bollards; 50G - Detention Pond, 7376 122A St",2 at West entrance off 122A St.,Bollard,,,,,,,,,,,,,,07376,OPERATING,20020801,,19911128,0,,,,,"50G - Detention Pond, 7376 122a St",,49.137062,-122.882791
1,Gates,"Bollard; Bolivar Park, 13591 Crestview Dr",@ 114 Ave & 136a St entrance,Bollard,,,,,,,,,,,,,,13591,OPERATING,20000828,,19990828,0,,,,,"Bolivar Park, 13591 Crestview Dr",,49.209747,-122.845523
1,Gates,"Bollard; 61H - Detention Pond, 13077 66a Ave",At east entrance to site,Bollard,,,,,,,,,,,,,,13077,OPERATING,20020801,,19911128,0,,,,,"61H - Detention Pond, 13077 66a Ave",,49.123395,-122.860085
1,Gates,"2 Bollard; 61K - Detention Pond, 13349 65a Ave",2 At Southt entrance,Bollard,,,,,,,,,,,,,,13349,OPERATING,20020801,,20000524,0,,,,,"61K - Detention Pond, 13349 65a Ave",,49.121710,-122.852157
1,Gates,"Bollard; 78I - Utility ROW, 18695 57 Ave",SE Corner of site,Bollard,,,,,,,,,,,,,,18695,OPERATING,,,,0,,,,,"78I - Utility ROW, 18695 57 Ave",,49.106563,-122.704416
1,Gates,"Bollard; Dogwood Park, 13485 - 20 Ave",North Side of Parking Lot,Bollard,,,,,,,,,,,,,,13485,OPERATING,,,,0,,,,,"Dogwood Park, 13485 20 Ave",,49.038659,-122.848635
1,Gates,"Bollard; Royal Kwantlen Park, 13035 - 104 Ave",Parking Lot at 106th Ave.,Bollard,,,,,,,,,,,,,,13035,OPERATING,,,,0,,,,,"Royal Kwantlen Park, 13035 104 Ave",,49.191889,-122.861632
1,Gates,"Bollard; Green Timbers Urban Forest Pk, 14698 - 96 Ave",92 Ave. End of 'No Exit' Road,Bollard,,,,,,,,,,,,,,14698,OPERATING,,,,0,,,,,"Green Timbers Urban Forest Park, 14698 96 Ave",,49.176719,-122.819600
1,Gates,"2 Bollards; 116B - Greenbelt, 17192 - 28 Ave",E end of path,Bollard,,,,,,,,,,,,,,17192,OPERATING,,,,0,,,,,"116B - Greenbelt, 17192 28 Ave",,49.053104,-122.745392
4,Stairs,"Concrete Stairway; Coast Meridian Park, 8225 170 St",from school to soccer field,,,Concrete,,,,,,,,,,,6,08225,OPERATING,,,,,,,,,"Coast Meridian Park, 8225 170 St",Park,49.152448,-122.753335
1,Gates,"Locking Metal Gate; Newton Athletic Park, 7395 - 128 St",75 Ave entrance to BMX area,Barrier - Double,,,,,,,,,,,,,,07395,OPERATING,,,,0,,,,,"Newton Athletic Park, 7395 128 St",,49.139859,-122.874272
1,Gates,"2 Bicycle Baffles; 112A - Greenbelt, 13725 - 28 Ave",@ 29 Ave E entrance,Bicycle Baffle,,,,,,,,,,,,,,13725,OPERATING,,,,0,,,,,"112A - Greenbelt, 13725 28 Ave",,49.054992,-122.837402
1,Gates,"2 Bicycle Baffles; Chimney Heights Park, 14677 74 Ave",2 at North-East corner path entrance,Bicycle Baffle,,,,,,,,,,,,,,14677,OPERATING,20020802,,20011031,0,,,,,"Chimney Heights Park, 14677 74 Ave",,49.137620,-122.815366
1,Gates,"Bollard; 112A - Greenbelt, 13725 - 28 Ave",@ 30 Ave W entrance,Bollard,,,,,,,,,,,,,,13725,OPERATING,,,,0,,,,,"112A - Greenbelt, 13725 28 Ave",,49.056220,-122.840099
1,Gates,"Metal Locking Gate; Redwood Park, 17900 - 20 Ave",N.W. Corner of Parking Lot,Barrier - Single,,,,,,,,,,,,,,17900,OPERATING,,,,0,,,,,"Redwood Park, 17900 20 Ave",,49.035872,-122.726385
1,Gates,"Service Gate; Newton Athletic Park, 7395 - 128 St",north entrance to overflow parking,Barrier - Double,,Metal,,,,,,,,,,,,07395,OPERATING,,,20160601,,,,,,"Newton Athletic Park, 7395 128 St",Park,49.137125,-122.868743
1,Gates,"Service Gate; Newton Athletic Park, 7395 - 128 St",south entrance to overflow parking,Barrier - Double,,Metal,,,,,,,,,,,,07395,OPERATING,,,20160601,,,,,,"Newton Athletic Park, 7395 128 St",Park,49.135955,-122.868496
1,Gates,"Metal Locking Gate; Green Timbers Urban Forest Pk, 14698 - 96 Ave",100 Ave. Road Access,Barrier - Single,,,,,,,,,,,,,,14698,OPERATING,,,,0,,,,,"Green Timbers Urban Forest Park, 14698 96 Ave",,49.176674,-122.819600
1,Gates,"Metal Locking Gate; Port Kells Park, 19340 - 88 Ave",West Park Entrance off 88th Ave.,Barrier - Single,,,,,,,,,,,,,,19340,OPERATING,,,,0,,,,,"Port Kells Park, 19340 88 Ave",,49.162732,-122.687633
1,Gates,"2 Bicycle Baffles; John Tompson Park, 14324 Hawkstream Dr",On Pathway At 77A Ave Entrance,Bicycle Baffle,,,,,,,,,,,,,,14324,OPERATING,,,,0,,,,,"John Tompson Park, 14324 Hawkstream Dr",,49.148008,-122.826069
