Business Name,Products or Services,Unit,Number,Street,Postal Code,Phone Number,No Of Employees,Town Centre,NAIC,NAIC Description,Latitude,Longitude
Evergreen Dry Cleaners & Laundry,"Dry Cleaners,Dry Cleaner/Laundry Service",132,8900,152 St,V3R4E4,6045813662,3,FTC,812320,Dry Cleaning & Laundry Services (Except Coin-Operated),49.16464526,-122.8006015
TMVC Travel Medicine & Vaccination Centre Inc,Professional Practitioner-Medical,107,1959,152 St,V4A9E3,6045412829,5,SSTC,621110,Offices of Physicians,49.03727504,-122.8014669
Hepburn Mand & Glass Lawyers,Professional Practitioner-Lawyer,205,5550,152 St,V3S5J9,6046372878,1,NTC,541110,Offices of Lawyers,49.10286951,-122.7986975
Dale Matheson Carr Hilton Labonte LLP,Chartered Accountants,200,1688,152 St,V4A4N2,6045311154,20,SSTC,541212,Offices of Accountants,49.03243524,-122.8008931
Semiahmoo Shopping Centre,Administrative Office, ,1701,152 St,V4A4N3,6045314543,3,SSTC,541611,Administrative Management & General Management Consulting Services,49.03296812,-122.8013186
iFreedom Financial Solutions Inc,Financial Planning/Consultant,206,5550,152 St,V3S5J9,6045790133,10,NTC,523930,Investment Advice,49.10286951,-122.7986975
Make Your Mark Training & Consulting Inc,Consultant,203,1812,152 St,V4N4N5,7785654090,1,SSTC,541611,Administrative Management & General Management Consulting Services,49.03508252,-122.8008684
Southridge Dental,Professional Practitioner-Dentist,103,5680,152 St,V3S3K2,6045751555,10,NTC,621210,Offices of Dentists,49.10559875,-122.8005628
Minhas BSc DC Dr Satrup,Professional Practitioner-Chiropractor,2,9989,152 St,V3R4G5,6045822727,1,GTC,621310,Offices of Chiropractors,49.18393107,-122.8012472
Pier Imports #1102,Retail - Home Furnishings and Crafts,360,3091,152 St,V4P3K1,6045313906,15,SSTC,442298,All Other Home Furnishings Stores,49.05795415,-122.8021376
Impark Lot #1144,Parking Lot, ,10470,152 St,V3R0Y3,6044206446,1,GTC,812930,Parking Lots & Garages,49.19270855,-122.8005444
Orbital Marketing Inc,Marketing,203,1688,152 St,V4A4N2,6045016900,1,SSTC,541430,Graphic Design Services,49.03243524,-122.8008931
Yuen Inc Dr Derek,Professional Practitioner-Dentist,260,10330,152 St,V3R4G8,6045812232,4,GTC,621210,Offices of Dentists,49.19027016,-122.8000928
McDonald's Restuarant #6157 White Rock,Restaurant, ,1789,152 St,V4A4N3,6045417010,1,SSTC,722110,Restaurants,49.03413084,-122.8014663
Singh Inc Dr Gurwant,Professional Practitioner-Medical,235,1959,152 St,V4A9E3,6045412860,2,SSTC,621110,Offices of Physicians,49.03727504,-122.8014669
Westland Insurance Group Ltd,Insurance Agent,800,3041,152 St,V4P3K1,6045316901,5,SSTC,524210,Insurance Agencies & Brokerages,49.05731993,-122.8020893
Penninsula Crossing Veterinary Hospital,Professional Practitioner-Veterinarian,103,2382,152 St,V4A4N9,6045417374,1,SSTC,541940,Veterinary Services,49.04525886,-122.8009386
Pacific Fingerprint Services,Miscellaneous - Fingerprinting Services,115,9547,152 St,V3R5Y5,6048350061,1,FTC,232990,All Other Special Trade Contracting,49.17590414,-122.8012833
Monark Media Ventures Ltd,Sales/Marketing Office,305,1688,152 St,V4A4N2,6046352220,2,SSTC,541611,Administrative Management & General Management Consulting Services,49.03243524,-122.8008931
Talent Nail & Hair Spa,Hair & Nail Salon, ,1740,152 St,V4A4N4,6045605056,2,SSTC,812115,Beauty Salons,49.03367085,-122.8010488
Lanki Investigations Inc,Private Investigators,113,9547,152 St,V3R5Y5,6049300399,6,FTC,561611,Investigation Services,49.17590414,-122.8012833
New Simply H2O,Retail Merchant - Purified Water,101,9014,152 St,V3R4E7,6045839222,2,FTC,445299,All Other Specialty Food Stores,49.16697429,-122.7992408
Murchie's Tea & Coffee (2007) Ltd,Retail Merchant - Tea/Coffee Products,136,1711,152 St,V4A4N3,6045411066,6,SSTC,445298,Coffee & Tea Stores,49.0331143,-122.801669
Paramed,Consultant - Health,202,10090,152 St,V3R8X8,6045806220,10,GTC,624190,Other Individual & Family Services,49.18575463,-122.8005815
LA Bella Collectionz Ltd,Retail Merchant - Clothing & Accessories,108,1711,152 St,V4A4N3,7782940580,3,SSTC,448199,All Other Clothing Stores,49.0331143,-122.801669
Go Ha & Associates Ltd,Accounting and Tax Practice,209,10090,152 St,V3R8X8,6048731234,1,GTC,541212,Offices of Accountants,49.18575463,-122.8005815
Wind and Tide Preschools Ltd,Admin office for Preschool and Childcare,113,5455,152 St,V3S5A5,6045750549,10,NTC,541611,Administrative Management & General Management Consulting Services,49.10286186,-122.8015691
South Point Pet Hospital,Professional Practitioner-Veterinarian,108,2828,152 St,V4P1G6,6045318222,17,SSTC,541940,Veterinary Services,49.05326246,-122.8009054
S U C C E S S,Non-Profit Organization,302,10090,152 St,V3R8X8,6046841628,37,GTC,813990,Other Membership Organizations,49.18575463,-122.8005815
Konner & Associates Financial Services Inc,Life Insurance & Investment Business,100,5450,152 St,V3S5J9,6045757900,3,NTC,541611,Administrative Management & General Management Consulting Services,49.10214983,-122.8007396
Dr Jogi Harrad Inc,Professional Practitioner-Psychiatry,141,1959,152 St,V4A9E3,6045421190,2,SSTC,621110,Offices of Physicians,49.03727504,-122.8014669
Telus Retail Limited,Retail Merchant - Cellular Phones/Accessories,102A,1711,152 St,V4A4N3,6045387727,6,SSTC,443110,"Appliance, Television & Other Electronics Stores",49.0331143,-122.801669
Shefield Express,Retail Merchant - 0 to 2 Employees,1245,10355,152 St,V3R7C1,6047211354,4,GTC,453999,All Other Miscellaneous Store Retailers (except Beer & Wine Making Supplies Stores),49.19192585,-122.8042654
Maguroguy Asian Cuisine,Food Primary-Class B Dining Room,320,2670,152 St,V4P1M8,6045319638,1,SSTC,722110,Restaurants,49.05026809,-122.8009322
Sherwin Williams Company The,Retail Merchant - Painting Products, ,1980,152 St,V4A4N6,6045355962,3,SSTC,444120,Paint & Wallpaper Stores,49.03774419,-122.800964
Sarra Lampropoulos,Hair Salon/Barber,110,10330,152 St,V3R4G8,6048399149,1,GTC,812115,Beauty Salons,49.19027016,-122.8000928
McEwan Roxann,Hair Salon/Barber,65,10330,152 St,V3R4G8,6042502051,1,GTC,812114,Barber Shops,49.19027016,-122.8000928
McEwan Roxann,Hair Salon/Barber,65,10330,152 St,V3R4G8,6042502051,1,GTC,812115,Beauty Salons,49.19027016,-122.8000928
Headquarters Lids #5710,Retail Merchant - Headwear,2371,10355,152 St,V3R7B9,6153678313,5,GTC,448199,All Other Clothing Stores,49.19192585,-122.8042654
Sports City Butcher,Retail Merchant - Butcher,108,6351,152 St,V3S3K8,6048082877,1,NTC,445210,Meat Markets,49.11798242,-122.8012761
SAVE ON FOODS LOTTO CENTER #918,Retail Merchant - Lottery Kiosk, ,9014,152 St,V3R4E7,6045830013,1,FTC,453999,All Other Miscellaneous Store Retailers (except Beer & Wine Making Supplies Stores),49.16697429,-122.7992408
B C K Hair Design,Hair Salon/Barber,65,10330,152 St,V3R4G8,7788093377,3,GTC,812115,Beauty Salons,49.19027016,-122.8000928
Amre Supply Co Ltd,"Wholesale - Elect, Plg & Appliance Parts",101,5433,152 St,V3S5A5,6045729044,2,NTC,416110,Electrical Wiring & Construction Supplies Wholesaler-Distributors,49.1005229,-122.8014712
Amre Supply Co Ltd,"Wholesale - Elect, Plg & Appliance Parts",101,5433,152 St,V3S5A5,6045729044,2,NTC,416120,"Plumbing, Heating & Air-Conditioning Equipment & Supplies Wholesaler-Distributors",49.1005229,-122.8014712
Telus Health,Software Design/Consultant, ,5550,152 St,V3S5J9,6045766969,1,NTC,541510,Computer Systems Design & Related Services,49.10286951,-122.7986975
Crowe MacKay LLP,Professional Practitioner - Accountant,200,5455,152 St,V3W1K5,6045916181,18,NTC,541212,Offices of Accountants,49.10286186,-122.8015691
Teck Engineering Inc,Professional Practitioner-Engineer,301,1959,152 St,V4A9E3,6045351117,1,SSTC,541330,Engineering Services,49.03727504,-122.8014669
Elena Robertson RMT,Massage Therapy (RMT),140,5620,152 St,V3S3K2,7785712911,1,NTC,621370,Offices of Massage Therapists,49.10489636,-122.8006262
Roxwal Lawyers LLP,Professional Practitioner-Lawyer,212,5455,152 St,V3S5A5,6045753718,8,NTC,541110,Offices of Lawyers,49.10286186,-122.8015691
Enkon Environmental Limited,Professional Practitioner-Engineer,207,5550,152 St,V3S5J9,6045744477,9,NTC,541330,Engineering Services,49.10286951,-122.7986975
Chita Suarez,Hair Dresser, ,10330,152 St,V3R4G8,6044188824,1,GTC,812115,Beauty Salons,49.19027016,-122.8000928
Lasik MD Surrey,Professional Practitioner - Medical (Laser Vision Correction Center),1,10340,152 St,V3R4G8,6046345045,16,GTC,621110,Offices of Physicians,49.19068041,-122.8004834
Sullivan Pharmacy Inc,Retail Merchant - 0 to 2 Employees,202,6355,152 St,V3S3K8,7785930052,1,NTC,446110,Pharmacies & Drug Stores,49.11819888,-122.8013965
Fraser River Consulting Ltd,Excavating, ,1688,152 St,V3S0S8,6045016964,1,SSTC,232110,Site Preparation Work,49.03243524,-122.8008931
Fraser River Consulting Ltd,Excavating, ,1688,152 St,V3S0S8,6045016964,1,SSTC,561730,Landscaping Services,49.03243524,-122.8008931
ONIKON Creative Inc,Design - Graphic - Advertisment,290,10330,152 St,V3R4G8,7785806107,1,GTC,541340,Drafting Services,49.19027016,-122.8000928
General Nutrition Centres,Retail Merchant - Vitamins,103,9014,152 St,V3R4E7,6049307992,5,FTC,446191,Food (Health) Supplement Stores,49.16697429,-122.7992408
Virgin Mobile,Retail Merchant - Cellular Phones/Accessories,1237,10355,152 St,V3R7C1,6045829276,1,GTC,443110,"Appliance, Television & Other Electronics Stores",49.19192585,-122.8042654
J P Transmission Ltd,Auto Repair Service, ,8951,152 St,V3R4E5,6044971217,3,FTC,811111,General Automotive Repair,49.16555806,-122.8016681
Pro Stitch,Tailor,2662,10355,152 St,V3R7C1,6045816108,12,GTC,315999,Dressmaking & Tailoring,49.19192585,-122.8042654
Danielle Glass Law Corporation,Professional - Lawyer, ,5550,152 St,V3S5J9,6043850880,1,NTC,541110,Offices of Lawyers,49.10286951,-122.7986975
Homelife Peninsula Property Management,Property Management,304,1959,152 St,V4A9E3,6015360220,12,SSTC,531310,Real Estate Property Managers,49.03727504,-122.8014669
Dairy Queen Brazier Guildford,Restaurant - 118 Seats, ,9110,152 St,V3R4E7,6045810400,17,FTC,722110,Restaurants,49.16855491,-122.8010679
Yogen Fruz,Retail Merchant - Frozen Yogurt,2227,10355,152 St,V3R7B9,6045889088,2,GTC,445299,All Other Specialty Food Stores,49.19192585,-122.8042654
"Harry Kim Inc, CGA",Professional Practitioner-Accountant,280,10330,152 St,V3R4G8,6049571792,1,GTC,541212,Offices of Accountants,49.19027016,-122.8000928
Crawford & Company (Canada) Inc,Insurance Adjuster Firm,211,5455,152 St,V3S5A5,6045746275,1,NTC,524291,Claims Adjusters,49.10286186,-122.8015691
Paragon Realty Corporation,Property Management,101,5550,152 St,V3S5J9,6045763868,2,NTC,531310,Real Estate Property Managers,49.10286951,-122.7986975
Optimal Massage Therapy Clinic,Massage Therapy (RMT),100,9128,152 St,V3R4E7,6049512895,1,FTC,621370,Offices of Massage Therapists,49.16881906,-122.8010668
Flowers & Company,Retail Merchant - Floral & Garden Supplies, ,1706,152 St,V4A4N4,6045310015,1,SSTC,453110,Florists,49.03307321,-122.8009556
Pikanik Creations Corp,Restaurant - No Alcohol,127,1959,152 St,V4A9E3,6045389801,1,SSTC,722110,Restaurants,49.03727504,-122.8014669
CoCo Fresh Tea & Juice,Restaurant - No Alcohol,2655,10355,152 St,V3R7C1,6044982239,10,GTC,722110,Restaurants,49.19192585,-122.8042654
Pho 99 Vietnamese Noodle House,Restaurant, ,8934,152 St,V3R4E4,6044981399,5,FTC,722110,Restaurants,49.16515858,-122.8007845
G I T I Tire Canada Ltd,Import/Export,250,10330,152 St,V3R4G8,6042882613,2,GTC,419199,Import and/or Export or Manufacturer's Agents,49.19027016,-122.8000928
Yulita Jadziewicz,Hair Salon/Barber,110,10330,152 St,V3R4G8,6047227861,1,GTC,812115,Beauty Salons,49.19027016,-122.8000928
Quilts Etc,Retail Merchant - Bedding & Home Decor,113,1711,152 St,V4A4N3,6045382253,4,SSTC,442298,All Other Home Furnishings Stores,49.0331143,-122.801669
Back In Motion Rehab Inc,Rehabilitation and Disability Management,300,5450,152 St,V3S5J9,6045752262,10,NTC,541611,Administrative Management & General Management Consulting Services,49.10214983,-122.8007396
Tip Top Tailors,Retail Merchant - Mens' Wear,2566,10355,152 St,V3R7C1,6045815341,6,GTC,448110,Men's Clothing Stores,49.19192585,-122.8042654
Frozen Mountain Software Ltd,Software Development,316,5455,152 St,V3S5A5,6042272458,4,NTC,541510,Computer Systems Design & Related Services,49.10286186,-122.8015691
Unique & Trendy,Retail Merchant - Ladies' and Children's Clothing - consignment,115,10206,152 St,V3R6N7,6045896140,2,GTC,453310,Used Merchandise Stores,49.18807604,-122.8006265
Concord Interiors,"Retail Merchant - Window Coverings, Contractor - Installation of Blinds/Drapes",132,1959,152 St,V4A9E3,6045365598,3,SSTC,442291,Window Treatment Stores,49.03727504,-122.8014669
Eye Love Optical Inc,Retail Merchant - Eye glasses & contact lenses,112,10214,152 St,V3R6N7,6045886001,2,GTC,446130,Optical Goods Stores,49.18826098,-122.8006322
Harbourview Rehabilitation Health Consultants Ltd,Occupational Therapy,114,9547,152 St,V3R5Y5,6049514281,2,FTC,624190,Other Individual & Family Services,49.17590414,-122.8012833
T D Canada Trust,Bank, ,2640,152 St,V4P1M8,5198737899,14,SSTC,522111,Personal & Commercial Banking Industry,49.04999787,-122.8009405
Z T A Guildford,Retail Merchant - Watch store,2281,10355,152 St,V3R7C1,6044845522,1,GTC,448310,Jewellery Stores,49.19192585,-122.8042654
Fraserview Meats,Restaurant - No Alcohol, ,8926,152 St,V3R4E4,6043772921,10,FTC,722110,Restaurants,49.16508427,-122.8007794
Peninsula Strata Management Ltd,Property Management Company,316,1959,152 St,V4A9E3,6043852242,5,SSTC,531310,Real Estate Property Managers,49.03727504,-122.8014669
McDonald's,Restaurant, ,10250,152 St,V3R6N7,6045873380,1,GTC,722110,Restaurants,1,1
Save On Dry Cleaners,Dry Cleaners, ,2372,152 St,V4A4N9,6045352462,2,SSTC,812320,Dry Cleaning & Laundry Services (Except Coin-Operated),49.04505993,-122.8010586
WestStone Group,Land Development,300,10090,152 St,V3R8X8,6044981958,10,GTC,231110,Land Subdivision & Land Development,49.18575463,-122.8005815
Elite8 Education Canada Inc,Tutoring,200,2055,152 St,V4A4N7,6043852716,8,SSTC,611650,Tutorial Services,49.03923197,-122.8014323
Hallway Hair Studio The,Hair Salon,65,10330,152 St,V3R4G8,7788093377,1,GTC,812115,Beauty Salons,49.19027016,-122.8000928
Monark Investments Ltd,Consultant - Real Estate Investment, ,1688,152 St,V4A4N2,6045016909,5,SSTC,523930,Investment Advice,49.03243524,-122.8008931
2 Percent Realty Solution,"Real Estate Brokerage, Real Estate Office", ,1688,152 St,V4A4N2,6043401575,1,SSTC,531210,Offices of Real Estate Agents & Brokers,49.03243524,-122.8008931
Vancouver International School of Music,Business School - Music & Arts School,208,1990,152 St,V4A4N6,6049928100,1,SSTC,611610,Fine Arts Schools,49.03807582,-122.8005191
Billy'Appliances,Retail Merchant - Appliance,115,9547,152 St,V3R5Y5,7782379510,1,FTC,443110,"Appliance, Television & Other Electronics Stores",49.17590414,-122.8012833
H & R Block,Income Tax Service/Buyer, ,1701,152 St,V4A4N3,6045315621,3,SSTC,541213,Tax Preparation Services,49.03296812,-122.8013186
Sears Hair Studio #23513,Hair Salon/Barber,1730,10355,152 St,V3R7B8,9054707850,1,GTC,812115,Beauty Salons,49.19192585,-122.8042654
Abakhan & Associates,Bankruptcy Trustee,210,5620,152 St,V3S3K2,6045762262,4,NTC,541990,"All Other Professional, Scientific & Technical Services",49.10489636,-122.8006262
Handles Design Hardware Inc,Wholesale,103,5433,152 St,V3S5A5,6045994945,3,NTC,416330,Hardware Wholesaler-Distributors,49.1005229,-122.8014712
Peace Arch Veterinary Hospital,Professional Practitioner-Veterinarian,124,1959,152 St,V4A9E3,7788558643,3,SSTC,541940,Veterinary Services,49.03727504,-122.8014669
Hanin Dental Clinic,Professional Practitioner - Dental,20,10330,152 St,V3R4G8,6044982804,2,GTC,621210,Offices of Dentists,49.19027016,-122.8000928
Cheryl's Trading Post,Retail Merchant - 0 to 2 Employees,103,1711,152 St,V4A4N3,6045385008,2,SSTC,453220,"Gift, Novelty & Souvenir Stores",49.0331143,-122.801669
Greek Nightz Restaurant,Food Primary-Class B Dining Room,106,9547,152 St,V3R5Y5,6044980177,15,FTC,722511,Full-service restaurants,49.17590414,-122.8012833
Cellicon,Retail Merchant - Cell Phone Accessories, ,10355,152 St,V3R7B7,6045841786,1,GTC,443110,"Appliance, Television & Other Electronics Stores",49.19192585,-122.8042654
Bouclair HOME,Retail Merchant - Home Decor Items and Accessories,300/,3091,152 St,V4P3K1,5144260115,12,SSTC,442298,All Other Home Furnishings Stores,49.05795415,-122.8021376
Qualico Developments Vancouver Inc,Contractor - General,310,5620,152 St,V3S3K2,6045823011,50,NTC,231230,General Construction Contractors,49.10489636,-122.8006262
Sofi's Shawarma & Donair,Restaurant - No Alcohol, ,8928,152 St,V3R4E4,6049572344,1,FTC,722512,Limited-service eating places,49.16516372,-122.8011565
Aldo,Retail Merchant - Shoes & Handbags,2077,10355,152 St,V3R7C1,6045835060,1,GTC,414110,Clothing & Clothing Accessories Wholesaler-Distributors,49.19192585,-122.8042654
Baselines Pub,Lounge,300,1938,152 St,V4A4N6,6045354615,6,SSTC,722410,Drinking Places,49.03724945,-122.8009197
Save On Foods #2235 LTC,Lottery Centre, ,1641,152 St,V4A4N3,6045315102,2,SSTC,453999,All Other Miscellaneous Store Retailers (except Beer & Wine Making Supplies Stores),49.0325256,-122.8016893
Suzanne's & Jenny's,Retail Merchant - Ladies Wear & Fabrics,110,1711,152 St,V4A4N3,6045314166,1,SSTC,448120,Women's Clothing Stores,49.0331143,-122.801669
Chatters Salon,"Retail Merchant - Beauty Products, Hair Salon/Barber",2130,10355,152 St,V3R7C1,6049304247,1,GTC,44612,"Cosmetics, beauty supplies & perfume stores",49.19192585,-122.8042654
Insurance Services Department of London Drugs Limited The,Insurance Agent,2300,10355,152 St,V3R7C1,6044484809,4,GTC,524210,Insurance Agencies & Brokerages,49.19192585,-122.8042654
LUSH Fresh Handmade Cosmetics Ltd,Retail Merchant - Handmade Cosmetics,1202,10355,152 St,V3R7C1,6046383632,20,GTC,44612,"Cosmetics, beauty supplies & perfume stores",49.19192585,-122.8042654
Bootlegger,Retail Merchant - 10 to 19 Employees,1061,10355,152 St,V3R7C1,9055677375,10,GTC,448120,Women's Clothing Stores,49.19192585,-122.8042654
Forever XXI ULC,Retail - Clothing and Accessories,2025,10355,152 St,V3R7C1,6042092158,20,GTC,448199,All Other Clothing Stores,49.19192585,-122.8042654
H & M Hennes & Mauritz Inc,Retail Merchant - Fashion and Accessories,1095,10355,152 St,V3R7C1,9054528890,25,GTC,44814,Family clothing stores,49.19192585,-122.8042654
Funk N Frost Beauty Bar,Retail Merchant - Beauty Products,1024,10355,152 St,V3R7C1,6044150711,6,GTC,446120,"Cosmetics, Beauty Supplies & Perfume Stores",49.19192585,-122.8042654
Nice Photo Tech,Photographer/Videographer,204,10240,152 St,V3R6N7,6045888267,1,GTC,541920,Photographic Services,49.18834307,-122.8005385
Tim Hortons,"Restaurant - No Alcohol, Retail Merchant - 20 or More Employees",1011,10355,152 St,V3R7C1,6045845404,20,GTC,445291,Baked Goods Stores,49.19192585,-122.8042654
Tim Hortons,"Restaurant - No Alcohol, Retail Merchant - 20 or More Employees",1011,10355,152 St,V3R7C1,6045845404,20,GTC,722512,Limited-service eating places,49.19192585,-122.8042654
