BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTRE,BUSINESS_LICENCE_APPLICATION_TYPE,YEAR,LONGITUDE,LATITUDE
S S Laser Tech F V Ltd,Warehouse,209,19232,Enterprise Way,V3S6J9,6048210058,5,CTC,Commercial/Industrial,2013,-122.68454,49.11098
Garage Clothing,Retail Merchant - 20 or More Employees,2537,1730,Guildford Town Centre,V3R7C1,6045844559,1,GTC,Commercial/Industrial,2013,-122.80243,49.19281
Elemental Canine Inc,Retail,3,5723,176 St,V3S4C9,6044182614,3,CTC,Commercial/Industrial,2013,-122.73511,49.10642
Wizaards Motorcycles,Manufacturer/Machine Shop,0,13761,116 Ave,V3R0T2,6045847022,2,WTC,Commercial/Industrial,2013,-122.84101,49.2136
Koodo Mobile,Retail,0,2695,Guildford Town Centre,V3R7C1,6045885717,1,GTC,Commercial/Industrial,2013,-122.80271,49.1925
Shahnaz Hussain's Herbal Salon,Retail,313,8128,128 St,V3W1R1,6045960231,2,NTC,Commercial/Industrial,2013,-122.86784,49.15035
Pyper Law Group,Professional Practitioner-Lawyer,200,5455,152 St,V3S5A5,6045759828,10,NTC,Commercial/Industrial,2013,-122.8012,49.10185
Little Caesers Pizza,Restaurant - No Alcohol,109,15161,56 Avenue,V3S9A5,6045767711,5,NTC,Commercial/Industrial,2013,-122.80375,49.10453
Artistic Edge Dance Academy Ltd,Dance School,204,10422,168 St,V3S7C9,6048090138,1,GTC,Commercial/Industrial,2013,-122.75634,49.19196
Jawanda Motorsports Ltd,Automotive Repair Service,103,13302,76 Ave,V3W2W1,6047866879,1,NTC,Commercial/Industrial,2013,-122.85393,49.14082
Big Orange,Restaurant - No Alcohol,2296,1730,Guildford Town Centre,V3R7B8,6049302998,4,GTC,Commercial/Industrial,2013,-122.80243,49.19281
Canada Safeway #184 - Gas Station,Gas Station,0,7107,138 St,V3W7T9,6045949155,5,NTC,Commercial/Industrial,2013,-122.83879,49.13154
Privilege Clothing Boutique,Warehouse clothing selling via internet,0,19368,Fraser Hwy,V3S6K6,6045300665,3,CTC,Commercial/Industrial,2013,-122.68654,49.11681
Baskin Associates Technical Services Ltd,Consultant,103,19162,22 Ave,V3S3S6,6045413770,18,SSTC,Commercial/Industrial,2013,-122.69238,49.04194
Lakewood Management Ltd,General Cont.,201,7795,128 St,V3W4E6,6045908444,19,NTC,Commercial/Industrial,2013,-122.86808,49.1446
Coast Truck & Trailer Repair Ltd,Automotive Repair Service,0,7880,128 St,V3W4E8,6045995977,2,NTC,Commercial/Industrial,2013,-122.86781,49.14636
M J A Autobody Ltd,Auto Body/Painting,107,13112,84 Ave,V3W1L2,6043083161,1,NTC,Commercial/Industrial,2013,-122.85926,49.15531
Medisave Pharmacy #02,Pharmacy,0,13717,72 Ave,V3W2P2,6045974495,3,NTC,Commercial/Industrial,2013,-122.84204,49.13366
Alliance Truss Ltd,Wooden Roof Trusses,205,18515,53 Ave,V3S7A4,6045743525,100,CTC,Commercial/Industrial,2013,-122.70985,49.09915
Good Guys Heating Cooling Plumbing,Plumbing & Heating Contractor,0,12981,80 Ave,V3W3B1,6044663489,8,NTC,Commercial/Industrial,2013,-122.86292,49.14825
Blue Sun Productions Inc,Video Productions,17,19257,Enterprise Way,V3S6J8,6046719630,6,CTC,Commercial/Industrial,2013,-122.68877,49.10789
Northwest Sheet Metal Ltd,Manufacturer/Machine Shop,0,19337,Enterprise Way,V3S6J8,6045300038,45,CTC,Commercial/Industrial,2013,-122.68712,49.10917
A Best Autobody & Frame Ltd,Auto Body/Painting,101,12303,King George Blvd,V3V3K2,6045852378,8,WTC,Commercial/Industrial,2013,-122.88026,49.20598
654842 B C Ltd,General Cont.,18,19257,Enterprise Way,V3S6J8,7782784388,1,CTC,Commercial/Industrial,2013,-122.68877,49.10789
Silk Road Traders Ltd,Automobile Dealer/Rebuilder,0,12742,King George Blvd,V3V3K5,6047270232,3,WTC,Commercial/Industrial,2013,-122.8692,49.20617
Intown Automation,Repair Service,201,7028,120 St,V3W3M8,6048251872,6,NTC,Commercial/Industrial,2013,-122.89022,49.13093
Dundee Securities Corp,Financial Planning/investments/insurance,203,15350,34 Ave,V3S0X7,6045310022,1,SSTC,Commercial/Industrial,2013,-122.79711,49.06364
Family Practice Clinic,Professional Practitioner-Medical,103,8386,120 St,V3W3N4,6045929898,1,NTC,Commercial/Industrial,2013,-122.89023,49.15566
Ojus Healthcare Ltd,"Yoga, recreation, Ayurveda",202,12725,80 Ave,V3W3A6,6047240909,1,NTC,Commercial/Industrial,2013,-122.87005,49.14829
That's My Ball,Printer/Publisher,8,8086,130 St,V3W8J9,6045017779,16,NTC,Commercial/Industrial,2013,-122.86213,49.14964
C P Distributors Ltd,Wholesale - Door Hardware,5,15050,54A Ave,V3S5X7,6045752525,30,NTC,Commercial/Industrial,2013,-122.80531,49.10163
A 1 Kitchen Cabinets Ltd,Mfg. - Cabinets,0,7750,128 St,V3W0R6,6045010690,9,NTC,Commercial/Industrial,2013,-122.8678,49.14392
Hooker Craig Lum Group Ltd,Real Estate Appraisal,302,10233,153 St,V3R7K2,6045849573,17,GTC,Commercial/Industrial,2013,-122.79825,49.18845
Dulai Roofing Ltd,Roofing/Insulation Cont.,112,13045,84 Ave,V3W1B3,6048742111,1,NTC,Commercial/Industrial,2013,-122.861,49.15548
Oceanwood Developments Ltd,General Cont.,105,7928,128 St,V3W4E8,6047271009,1,NTC,Commercial/Industrial,2013,-122.86781,49.14655
Northwest Orient Parts Ltd,Warehouse,106,19188,94 Ave,V4N4X8,6045138705,5,GTC,Commercial/Industrial,2013,-122.69101,49.17329
Quantitative Imaging Corporation,Manufacturer/Machine Shop,101,19535,56 Ave,V3S6K3,6045305800,5,CTC,Commercial/Industrial,2013,0,0
She's Fit Health Club Langley Ltd,Ladies fitness club,101,6039,196 St,V3S7X4,6045365552,7,CTC,Commercial/Industrial,2013,-122.68006,49.11197
B A Robinson Ltd,Plumbing & Heating Supplies,0,7678,132 St,V3W4M9,7782182563,9,NTC,Commercial/Industrial,2013,-122.85663,49.14236
Sandbox Design Works,Drafting/Design Service,200,12321,Beecher St,V4A3A7,6045368272,1,SSTC,Commercial/Industrial,2013,-122.88048,49.05321
Right Choice Products Inc,Wholesale,109,12940,80 Ave,V3W3B2,7785523128,7,NTC,Commercial/Industrial,2013,-122.86402,49.14807
Nipa Hut Store,Retail Merchant - 0 to 2 Employees,0,10059,136A St,V3T4G1,6049572842,1,SCC,Commercial/Industrial,2013,0,0
Golden Express Trucking Ltd,Trucking & Cartage,103,8642,128 St,V3W4G5,6045010814,4,NTC,Commercial/Industrial,2013,-122.86788,49.1595
Scotty & Son Metal Recycling Ltd,"Recycling Depot, Used Heavy Equipment",0,12235,Industrial Rd,V3V3S1,6043131887,1,WTC,Commercial/Industrial,2013,-122.88334,49.20807
S I L Industries Ltd,"Repair Service - Aircraft accessories, heaters & hydraulics",0,19140,28 Ave,V3S6M3,6045317989,9,SSTC,Commercial/Industrial,2013,-122.69205,49.0528
Bento Nouveau,Restaurant - No Alcohol,0,7550,King George Blvd,V3W2T2,6042319433,1,NTC,Commercial/Industrial,2013,-122.84549,49.13989
Montana's 3097,Food Primary-Class B Dining Lounge,0,16071,24 Ave,V3S9H7,6045425230,50,SSTC,Commercial/Industrial,2013,-122.77738,49.04565
Elements of Balance Wellness Ltd,Massage Therapy (RMT),206,5460,152 St,V3S5J9,6045769996,1,NTC,Commercial/Industrial,2013,-122.80093,49.10194
New Horizon Enterprises Inc,Recycling Depot,0,12294,104 Ave,V3V3H3,6049308800,4,WTC,Commercial/Industrial,2013,-122.88246,49.1919
Tasty Treat Foods Ltd,Confectionery,305,19055,54 Ave,V3S4R1,6045304219,3,CTC,Commercial/Industrial,2013,-122.69468,49.10088
Hilton Security Group Inc,Trade School,285,8128,128 St,V3W1R1,6045912122,43,NTC,Commercial/Industrial,2013,-122.86784,49.15035
Claire Inc Dr Daljit,Professional Practitioner-Medical,117,7130,120 St,V3W3M8,7785787499,2,NTC,Commercial/Industrial,2013,-122.89022,49.13276
Clayton Gate Pizza,Restaurant,107,6820,188 St,V4N3G6,6045753000,1,CTC,Commercial/Industrial,2013,-122.70156,49.12651
Peace Arch News,Printer/Publisher,200,2411,160 St,V3S0C8,6045311711,25,SSTC,Commercial/Industrial,2013,-122.77935,49.04578
Savcor Forest Inc,Professional Practitioner-Engineer,2,18940,94 Ave,V4N4X5,6046627034,6,GTC,Commercial/Industrial,2013,-122.69768,49.1733
Sandy's Hair and Skin Salon Ltd,Hair Salon/Barber,101,6955,128 St,V3W4E1,7785937141,3,NTC,Commercial/Industrial,2013,-122.86794,49.12925
Dutta Health Centre,Holistic Health Care,109,12888,80 Ave,V3W3A8,6047224958,1,NTC,Commercial/Industrial,2013,-122.86545,49.14807
Pet Land,Retail,10,2215,160 St,V3S9N6,6045412329,20,SSTC,Commercial/Industrial,2013,-122.77935,49.04268
Clayton Heights Chiropractic,Professional Practitioner-Chiropractor,211,6820,188 St,V4N3G6,7785742629,5,CTC,Commercial/Industrial,2013,-122.70156,49.12651
A & B Tool Rentals Ltd,Equipment & tool rental,0,10498,King George Blvd,V3T2W9,6048798284,10,SCC,Commercial/Industrial,2013,-122.8452,49.1931
Smithon Developments Inc,General Cont.,102,5465,192 St,V3S8E5,6045751019,3,CTC,Commercial/Industrial,2013,-122.69131,49.10215
Messiah Motor Cars Inc,Automobile Dealer/Rebuilder,0,16138,84 Ave,V4N0V9,7785653660,1,FTC,Commercial/Industrial,2013,-122.77491,49.15551
Metrolpolitan Asset Managment Inc,Warehouse,106,19232,Enterprise Way,V3S6J9,7785741880,3,CTC,Commercial/Industrial,2013,-122.68454,49.11098
Greenfield Produce Outlet,Retail - Fruits & Vegetables,301,15988,Fraser Hwy,V4N0X8,6042722551,20,FTC,Commercial/Industrial,2013,-122.77933,49.15744
Blooms at Fleetwood,Retail Merchant - 0 to 2 Employees,0,16134,84 Ave,V4N0V9,6045978900,1,FTC,Commercial/Industrial,2013,-122.77514,49.15542
Mainroad Transtronic Services Ltd,Electrical Cont.,0,17474,56 Avenue,V3S1C3,6045757020,6,CTC,Commercial/Industrial,2013,-122.73912,49.10399
Magical Nails,Esthetician,202,15988,Fraser Hwy,V4N0X8,7785653515,3,FTC,Commercial/Industrial,2013,-122.77933,49.15744
K-town bbq,Food Primary-Class B Dining Room,100,15155,101 Ave,V3R7Z1,7783957030,1,GTC,Commercial/Industrial,2013,-122.80224,49.18622
Ocean Tire Service Ltd,Commercial new tire installations,2,8053,128 St,V3W6W1,6045921011,1,NTC,Commercial/Industrial,2013,-122.86811,49.14914
S F L Security Financial Leasing Inc,Automobile/Truck Rental,100,16299,Fraser Hwy,V4N0G1,6046353010,1,FTC,Commercial/Industrial,2013,-122.77058,49.15424
Valley Farm Outlet,Retail - fruit and vegetables,0,1835,Guildford Town Centre,V3R7B8,6045890088,10,GTC,Commercial/Industrial,2013,0,0
Chinese Medicine & Acupuncture,Acupuncture,0,14914,104 Ave,V3R1M7,6045375691,1,GTC,Commercial/Industrial,2013,-122.8088,49.1914
Mainroad Infrastructure Maintenance LP,Road Maintenance,0,17474,56 Avenue,V3S1C3,6045757020,12,CTC,Commercial/Industrial,2013,-122.73912,49.10399
Mighty Tune & Brake Inc,Automotive Repair Service,0,7127,King George Blvd,V3W5A4,6045989292,2,NTC,Commercial/Industrial,2013,-122.84572,49.13208
7 Eleven Canada Inc,Retail,101,14410,108 Ave,V3R1V4,6045842077,13,GTC,Commercial/Industrial,2013,-122.82273,49.19869
Valley Oak Clinic Inc,Medical Clinic - No methedone permitted,102,10663,King George Blvd,V3T2X6,6045814181,4,SCC,Commercial/Industrial,2013,-122.84543,49.19637
Thrifty Foods #24,Retail Merchant - 20 or More Employees,102,15745,Croydon Dr,V3S2L5,6045427851,170,SSTC,Commercial/Industrial,2013,-122.78643,49.04729
Haweli Grill & Restaurant Ltd,Food Primary-Class B Dining Lounge,0,8220,120 St,V3W3N4,6045922503,1,NTC,Commercial/Industrial,2013,-122.89023,49.15272
Edo Japan,Restaurant - No Alcohol,840,3041,152 St,V4P3K1,7782940737,1,SSTC,Commercial/Industrial,2013,-122.80131,49.05725
D S G Tag Systems Inc,Sales/Marketing Office,214,5455,152 St,V3S5A5,6045753848,1,NTC,Commercial/Industrial,2013,-122.8012,49.10185
Payal Beauty Heights Inc,"Hair Salon/Barber,Esthetician",342,8140,128 St,V3W1R1,6045434688,1,NTC,Commercial/Industrial,2013,-122.86784,49.15057
Wal Mart # 5853 LTC,Lottery Ticket Centre,0,2355,160 St,V3S9N6,6047165424,1,SSTC,Commercial/Industrial,2013,-122.77935,49.04475
Davis Benefits & Pensions Ltd,Financial Planning/Consultant,107,19140,28 Ave,V3S6M3,6045317979,8,SSTC,Commercial/Industrial,2013,-122.69205,49.0528
Manons Doggrooming,Dog Grooming,0,13410,Waterford Pl,V3W6V2,6048255230,1,NTC,Commercial/Industrial,2013,-122.85063,49.16026
Bubble Tea House,Dessert Cafe,402,16033,108 Ave,V4N1P2,6045848646,4,GTC,Commercial/Industrial,2013,-122.77766,49.19889
Pizza Inn,Restaurant - No Alcohol,107,19390,68 Ave,V4N6A9,6045346100,1,CTC,Commercial/Industrial,2013,-122.68564,49.12627
Candrug,Wholesale,202,8322,130 St,V3W8J9,6045438711,7,NTC,Commercial/Industrial,2013,-122.86215,49.15378
Fruiticana #19,Wholesale,105,12788,76A Ave,V3W1S9,6045971676,6,NTC,Commercial/Industrial,2013,-122.86814,49.14224
Crystal Vision,Retail,135,1711,152 St,V4A4N3,6045413937,5,SSTC,Commercial/Industrial,2013,-122.80132,49.03315
V Shakamuri & Co Inc,Accounting Service,208,12830,80 Ave,V3W3A8,6049616834,3,NTC,Commercial/Industrial,2013,-122.86703,49.14807
Fresh Slice Pizza,Restaurant - No Alcohol,119,7218,King George Blvd,V3W5A5,7785654122,3,NTC,Commercial/Industrial,2013,-122.84544,49.13383
Axio Business Center,Financial Planning/Consultant,103,8140,120 St,V3W3N3,6045912802,1,NTC,Commercial/Industrial,2013,-122.89023,49.15114
J Bhamrah & Co Inc CGA,Professional Practitioner-Accountant,284,8128,128 St,V3W1R1,6045993993,1,NTC,Commercial/Industrial,2013,-122.86784,49.15035
National Money Mart Company,"Payday Loans,Currency Exchange,Income Tax Service/Buyer,Second Hand Dealer",0,13711,72 Ave,V3W2P2,6045012360,4,NTC,Commercial/Industrial,2013,-122.84228,49.13365
National Money Mart Company,"Post Box Rental Agency,Payday Loans,Currency Exchange,Income Tax Service/Buyer,Second Hand Dealer",0,10155,153 St,V3R9V8,6045829615,2,GTC,Commercial/Industrial,2013,-122.79826,49.18713
De Dutch #10 - South Surrey,Restaurant - No Alcohol,10,2433,161A St,V3S0M6,6045318111,13,SSTC,Commercial/Industrial,2013,-122.77478,49.04708
Wired Monk Campbell Station,Food Primary-Class B Dining Room,100,2755,192 St,V3S3X1,7782941730,5,SSTC,Commercial/Industrial,2013,-122.6916,49.05215
Nu Frame Inc,Structural Framing  & Installation Services,205,18515,53 Ave,V3S7A4,6045743525,28,CTC,Commercial/Industrial,2013,-122.70985,49.09915
Fresh Canvas Spa,Esthetician,108,8077,King George Blvd,V3W5B4,6045919345,6,NTC,Commercial/Industrial,2013,-122.84584,49.14959
Global Mining Products Inc,Warehouse,107,2567,192 St,V3S6K1,6045380058,18,SSTC,Commercial/Industrial,2013,-122.69157,49.04867
Diamond Parking Ltd,Parking Lot,0,8140,120 St,V3W3N3,6046818797,1,NTC,Commercial/Industrial,2013,-122.89023,49.15114
Greg Yurechko RMT,Massage Therapy (RMT),143,12080,Nordel Way,V3W1P6,6045915569,1,NTC,Commercial/Industrial,2013,-122.88729,49.16184
Jasmin Schenk RMT,Massage Therapy (RMT),143,12080,Nordel Way,V3W1P6,6045915569,1,NTC,Commercial/Industrial,2013,-122.88729,49.16184
Diamond Parking Ltd,Parking Lot,0,9677,King George Blvd,V3T2V3,6046818797,1,SCC,Commercial/Industrial,2013,-122.8458,49.17817
Manulife Securities Inc,Financial Planning,310,15252,32 Ave,V3S0R7,6045381723,7,SSTC,Commercial/Industrial,2013,-122.80002,49.06149
Bluewater Drycleaning Services,Dry Cleaner/Laundry Service,101,19390,68 Ave,V3W2H1,6045148895,3,CTC,Commercial/Industrial,2013,-122.68564,49.12627
Incredible Entertainment,Retail,106,13569,76 Ave,V3W2W3,6045960382,3,NTC,Commercial/Industrial,2013,-122.84599,49.14093
Powtran Enterprises Canada Inc,"Warehouse/Wholesale - packaging development, product sampling, cost analysis",104,2762,190 St,V3S3W6,6047897826,1,SSTC,Commercial/Industrial,2013,-122.69682,49.05219
Best Choice Kitchen Cabinets,Manufacturer/Machine Shop,6,8528,123 St,V3W3V6,6044352232,2,NTC,Commercial/Industrial,2013,-122.88218,49.15837
Freedom Wireless Ltd,Retail,210,7028,120 St,V3W3M8,6045969695,1,NTC,Commercial/Industrial,2013,-122.89022,49.13093
Opa Souvlaki of Greece,Restaurant - No Alcohol,2794,10153,King George Blvd,V3T2W1,7783956555,6,SCC,Commercial/Industrial,2013,-122.84555,49.18696
Goldleaf Insurance Services Inc,Insurance Agent,102,13049,76 Ave,V3W2V7,6045916200,1,NTC,Commercial/Industrial,2013,-122.86052,49.14105
Save More Lighting Ltd,Wholesale - Lighting & Plumbing Fixtures,137,12639,80 Ave,V3W3A6,6045912399,10,NTC,Commercial/Industrial,2013,-122.87208,49.14833
Dr Amani Morra Inc,Professional Practitioner - Orthodontist,405,15127,100 Ave,V3R0N9,6045851304,7,GTC,Commercial/Industrial,2013,-122.8031,49.18428
A B S Janitorial Services Ltd,Janitorial supplies,32,8528,123 St,V3W3V6,6043416594,1,NTC,Commercial/Industrial,2013,-122.88218,49.15837
Fastenal Canada Ltd,Wholesale - Fasteners & Const Supplies,0,9820,190 St,V4N3M9,6048821269,4,GTC,Commercial/Industrial,2013,0,0
Tokyo Sushi Express Japanese Restaurant,Japanese Restaurant,0,8556,120 St,V3W3N5,6045906838,4,NTC,Commercial/Industrial,2013,-122.89023,49.15863
Pizzazz Fashion,Clothing & Accessories,2920,10153,King George Blvd,V3T2W1,6045898882,3,SCC,Commercial/Industrial,2013,-122.84555,49.18696
Gallagher Bros Construction Ltd,Contractor - General,114,19140,28 Ave,V3S6M3,6045313156,77,SSTC,Commercial/Industrial,2013,-122.69205,49.0528
All Wood Quality Kitchens Ltd,Cabinets,103,8377,128 St,V3W4G1,6045995333,9,NTC,Commercial/Industrial,2013,-122.86813,49.15481
Ives Training Group Inc,Printer/Publisher,102,19162,22 Ave,V3S3S6,6045424837,12,SSTC,Commercial/Industrial,2013,-122.69238,49.04194
Overseas Career & Consulting Services Ltd,Immigration Consultant,0,12830,80 Ave,V3W3A8,6045727786,20,NTC,Commercial/Industrial,2013,-122.86703,49.14807
Broco Glass,Auto Glass Shop,103,2430,King George Blvd,V4P1H5,6045426050,6,SSTC,Commercial/Industrial,2013,-122.79419,49.04625
Milestone Events,Warehouse,4,19585,56 Ave,V3S6K3,6045300490,1,CTC,Commercial/Industrial,2013,-122.68003,49.10449
Mou Jam Beauty Salon & Supplies,"Hair Salon/Barber,Retail",7,13634,104 Ave,V3T1W2,6049573625,2,SCC,Commercial/Industrial,2013,-122.84529,49.19153
Jasvir Khangura Inc,Professional Practitioner-Accountant,217,7928,128 St,V3W4E8,7785654626,5,NTC,Commercial/Industrial,2013,-122.86781,49.14655
AccSys Solutions Inc,Computer Consulting/Repair/Design,401,19292,60 Ave,V3S3M2,6045344344,6,CTC,Commercial/Industrial,2013,-122.68848,49.1112
Petro Canada,"Gas Station,Retail",0,8811,126 St,V3V0B9,7785787451,7,WTC,Commercial/Industrial,2013,-122.87368,49.16308
Reitmans (Canada) Ltd Penningtons Division,Retail - Ladies Wear,0,15285,101 Ave,V3R9V8,6044951317,8,GTC,Commercial/Industrial,2013,-122.79859,49.18621
Back in Motion Rehab Inc,Counselling Service,240,7525,King George Blvd,V3W5A8,6042332209,30,NTC,Commercial/Industrial,2013,-122.84576,49.13945
Patra Stone Works Ltd,Stone,106,18485,53 Ave,V3S7A4,7785742121,6,CTC,Commercial/Industrial,2013,-122.71061,49.09916
B & B Contracting 2012 Ltd,Soil Processing,0,3077,188 St,V3S9V5,6045397200,5,SSTC,Commercial/Industrial,2013,-122.70263,49.05784
Pho Hoa Hong Vietnamese Restaurant,Vietnamese Restaurant,4,10302,135 St,V3T4Y8,6045888890,6,SCC,Commercial/Industrial,2013,0,0
Quadra Mechanical Ltd,Plumbing Cont.,107,19162,22 Ave,V3S3S6,6045423388,10,SSTC,Commercial/Industrial,2013,-122.69238,49.04194
Stantec Consulting Ltd,Engineering Consulting Firm,0,13401,108 Ave,V3T5T3,6045878400,48,SCC,Commercial/Industrial,2013,-122.85078,49.199
Green Earth Garden Supplies Ltd,"Retail,Retail Merchant - 0 to 2 Employees",5,19300,No 10 (Langley Bypass) Hwy,V3S7R2,6045327106,3,CTC,Commercial/Industrial,2013,0,0
Surrey Tourism & Convention Association,Visitor Information Centre,0,730,176 St,V3S9S6,6045811415,5,SSTC,Commercial/Industrial,2013,-122.73515,49.01527
South Surrey Diagnostic and Laser Centre,Dental Office,0,12905,16 Ave,V4A1N8,6045312999,1,,Commercial/Industrial,2013,-122.86511,49.03138
Redwing Door & Millwork,Warehouse,7,19351,94 Ave,V4N4E6,6048075819,1,GTC,Commercial/Industrial,2013,-122.6858,49.17366
A & F Caribbean Breeze Catering Ltd,Caterer,7,8145,130 St,V3W7X4,6045943384,15,NTC,Commercial/Industrial,2013,-122.86241,49.15058
Autorite Auto & Truck Repairs Ltd.,"Auto Body/Painting, Automotive Repair Service",0,12372,84 Ave,V3W0J5,6045978155,1,NTC,Commercial/Industrial,2013,-122.8792,49.15563
Hercs Sports Nutrition,Wholesale,110,12827,76 Ave,V3W2V3,6045620068,5,NTC,Commercial/Industrial,2013,-122.86637,49.1411
Resident Plus Pharmacy Inc,Warehouse,100,5465,192 St,V3S8E5,7785745455,13,CTC,Commercial/Industrial,2013,-122.69131,49.10215
W D S A Division Of Diversity Technologies Corporation,"Wholesale suppliers of drilling fluids, equipment and accessories",101,2567,192 St,V3S3X1,6045429595,10,SSTC,Commercial/Industrial,2013,-122.69157,49.04867
B C Happy Homes Immigration Services,Immigration Consultant,0,13541,102 Ave,V3T4X8,6045841199,2,SCC,Commercial/Industrial,2013,-122.846,49.18793
Crossroads Mobility Solutions Ltd,Retail,110,9547,152 St,V3R5Y5,7783952221,3,FTC,Commercial/Industrial,2013,-122.8012,49.17591
Lotus Terminals Ltd,Warehousing and distribution of general freight,41306,19585,56 Ave,V3S6K3,6045851101,2,CTC,Commercial/Industrial,2013,-122.68003,49.10449
Canadian Immigrant Community Services Society,"Referring to community resource centres, completing forms and other immigration consulting services",201,9386,120 St,V3V4B9,6043010360,1,WTC,Commercial/Industrial,2013,-122.89007,49.17365
