BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,SURREY_POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTRE,NAIC,LONGITUDE,LATITUDE
Auto Camping Limited,New automotive parts,104,6448,148 St,V3S7G7,6045729787,6,NTC,415290,-122.8117606,49.11994145
G Sodhi & Associates Inc,Consultant - Immigration,207,12830,80 Ave,V3W3A8,6045923611,2,NTC,541613,-122.8672039,49.14796009
H M Tax & Accounting Inc,Bookkeeping,207,12830,80 Ave,V3W3A8,6045923611,2,NTC,541215,-122.8672039,49.14796009
X S Cargo,Retail Liquidator,0,19335,Langley Bypass,V3S6K1,6045339681,12,CTC,452999,-122.683812,49.106731
Star Mart Convenience Store,Dollar Store,0,13647,100 Ave,V3T1H9,7783953355,2,SCC,452999,-122.8439626,49.18449191
Health Gate Medical Services,Professional Practitioner-Medical,0,13446,108 Ave,V3T2K1,6045836364,1,SCC,621110,-122.8494643,49.19875319
Fraser Form Rentals Ltd,Concrete form rentals,0,10682,135 St,V3T4C7,6045901016,1,SCC,532490,-122.848899,49.191464
Pacific Motorcycle School Inc,Driving School,106,13443,78 Ave,V3W0A8,6045727312,19,NTC,611640,-122.8500554,49.14466169
Allflo Technologies Inc,Hydraulic Repair,0,12630,82 Ave,V3W3G1,6045435293,1,NTC,811310,-122.8727071,49.15174677
Mann Bros Meat Shop Inc,Retail Meat,0,15155,Fraser Hwy,V3R3P2,7786889233,1,FTC,445210,-122.8027575,49.16679923
Cash Money #592,Cheque Cashing Centre,0,10556,King George Hwy,V3T2X3,6045889400,6,SCC,522390,-122.8449392,49.19475007
Cash Money #590,Cheque Cashing Centre,100,13737,72 Ave,V3W2P2,6045729040,6,NTC,522390,-122.8417707,49.13374407
Shahnaz Hussain's Herbal Salon,Esthetician,313,8128,128 St,V3W1R1,6045960231,1,NTC,812115,-122.8666012,49.14980485
Advance Connexions Inc,Contractor - Electrical,0,12180,86 Ave,V3W3H7,6045948288,8,NTC,232510,-122.8852054,49.15947451
Professio Nail,Esthetician,0,1263,Guildford Town Centre,V3R7B7,6045828446,1,GTC,812115,-122.80271,49.192497
Fancy Look Hair & Nails 2010,"Hair Salon/Barber,Esthetician",0,10117,Whalley Blvd,V3T4G1,6049570353,2,SCC,812115,-122.8434265,49.18634807
Fraser Valley Wireless Inc,Retail -,0,1711,152 St,V4A4N3,6045312500,4,SSTC,443110,-122.801669,49.0331143
Krishna Jewellery & Sari Ltd,"Artificial jewellery, fabrics, ready made clothing",0,8166,128 St,V3W1R1,6045518665,2,NTC,448120,-122.8673937,49.15130553
Krishna Jewellery & Sari Ltd,"Artificial jewellery, fabrics, ready made clothing",0,8166,128 St,V3W1R1,6045518665,2,NTC,451130,-122.8673937,49.15130553
Cash Money #595,Cheque Cashing Centre,109,8386,120 St,V3W3N4,6045924455,6,NTC,522390,-122.8900628,49.1556403
D Hut Pizza Plus Ltd,Restaurant,0,13588,88 Ave,V3W3K8,6045918080,10,NTC,722110,-122.8468646,49.16252802
Sienna Sun Tannning and Spa,Tanning Salon,510,15355,24 Ave,V4A2H9,6045365512,3,SSTC,812190,-122.7975044,49.04583671
Vivace Hair Studio & Spa,"Esthetician,Hair Salon/Barber",127,12080,Nordel Way,V3W1P6,6045915151,8,NTC,812115,-122.8886041,49.16109806
Canada Volumes Import Export Inc,Office use,106,2630,Croydon Dr,V3S6T3,6047617895,3,SSTC,419199,-122.7890743,49.04988337
Vohora & Company,Professional Practitioner-Accountant,0,15252,32 Ave,V3S0R7,6045419890,15,SSTC,541212,-122.7984696,49.06101028
Le Chateau (King George Hwy),Retail Clothing,0,10153,King George Hwy,V3T2W1,6045884395,7,SCC,448199,-122.8458478,49.18592247
Baragar Demographics,Software Design & Consultant,0,2324,156 St,V4A4V4,6045353690,16,SSTC,541510,-122.7899558,49.04427312
Stoneworks Marble & Granite Ltd,Marble & Granite Cont.,10,12988,84 Ave,V3W0K6,6043399907,3,NTC,232420,-122.8629833,49.15519493
Coast Capital Savings Credit Union (102 Ave),Administration Office,1900,13450,102 Ave,V3T5Y1,6045177000,347,SCC,541611,-122.8487665,49.18791904
Tectronix Systems Inc,Mfg. - Metal Detectors,9,18812,96 Ave,V4N3R1,6046076028,5,GTC,335990,-122.7008886,49.17684416
Flight Centre White Rock,Travel Agency,131,1711,152 St,V4A4N3,8663750786,5,SSTC,561510,-122.801669,49.0331143
Kumon,Tutoring,0,3237,King George Hwy,V4P1B7,6045316086,1,SSTC,611650,-122.8127483,49.06061188
CF Canada Financial Group Inc,Financial Serv.,2008,7445,132 St,V3W1J8,6045969285,13,NTC,522310,-122.8569802,49.13788696
Surrey Fire Fighters Charitable Society,Charitable Society,0,8767,132 St,V3W4P1,6045745785,3,NTC,813990,-122.8571831,49.16209775
Bawa Collections,"Retail Clothing, Fashion Jewelry",188,8138,128 St,V3W1R1,6047801547,3,NTC,448120,-122.8670001,49.15020262
Bawa Collections,"Retail Clothing, Fashion Jewelry",188,8138,128 St,V3W1R1,6047801547,3,NTC,448130,-122.8670001,49.15020262
B M Truck Sales Ltd,Automobile Dealer/Rebuilder,101,8455,162 St,V4N1B2,6048621700,4,FTC,441120,-122.773566,49.15655334
B M Truck Sales Ltd,Automobile Dealer/Rebuilder,101,8455,162 St,V4N1B2,6048621700,4,FTC,811111,-122.773566,49.15655334
Choices Market White Rock Ltd,Retail - Groceries,0,3248,King George Hwy,V4P1A5,6045413902,120,SSTC,445110,-122.8119881,49.06103122
Save On Floors Ltd,Whlse. Tiles & Laminate Flooring,108,8173,128 St,V3W4G1,6045962112,2,NTC,416320,-122.8682608,49.15156288
Ayurhealing Inc,"Retail Health Food, Vitamins",165,8120,128 St,V3W1R1,6045377526,2,NTC,446191,-122.8660477,49.14939795
E O S Transport Inc,Admin. Office - Trucking,308,8788,120 St,V3W3N6,6048884050,6,NTC,541611,-122.8901152,49.16285374
Aquazone Water N Vita Inc,Retail Purified Water,103,15953,Fraser Hwy,V4N0Y3,6044849458,1,FTC,445299,-122.7801459,49.15879416
Family Chiropractic,Professional Practitioner-Chiropractor,106,6840,King George Hwy,V3W4Z9,6045947774,7,NTC,621310,-122.8445451,49.12658504
Surrey Festival of Dance Society,Charitable Organization,203,13541,102 Ave,V3T4X8,6045853320,1,SCC,813990,-122.8469314,49.18801069
Galaxy Travel Ltd,Travel Agency,129,7475,135 St,V3W0M8,6045014700,4,NTC,561510,-122.8487816,49.13828837
H N L Design & Manufacturing Ltd,Mfg. - Steel Fabrication,0,12320,88 Ave,V3W3J6,6045988185,11,NTC,332999,-122.8812232,49.1630092
Wilson Celesta,Counselling Serv.,11,15243,91 Ave,V3R9K2,6045852599,1,FTC,624190,-122.7998524,49.16845099
More 4 Your Money Complete Auto Repair,Auto Repair,2,11455,132A St,V3R7S2,6045856085,1,WTC,811111,-122.8552568,49.21089177
Oceanic Stones Ltd,Mfg. - Granite Countertops,0,13055,84 Ave,V3W1B3,6045985980,16,NTC,327990,-122.8602059,49.15802241
Roop Kala Jewellry & Saree House Ltd,Retail,156,8120,128 St,V3W1R1,6045904634,1,NTC,448120,-122.8660477,49.14939795
Roop Kala Jewellry & Saree House Ltd,Retail,156,8120,128 St,V3W1R1,6045904634,1,NTC,448310,-122.8660477,49.14939795
Tandy Leather Factory,Retail Leather Clothing,0,13624,108 Ave,V3T2K5,6045831681,4,SCC,448199,-122.8443382,49.19868107
Z M Z Manufacturing,Import/Export,391,13290,78 Ave,V3W0H6,6045942300,10,NTC,419199,-122.8544016,49.14439399
General Paint Ltd (96 Ave),Whlse. Paint,205,19358,96 Ave,V4N4C1,6048820084,3,GTC,418990,-122.686029,49.17678045
Astra Granites Ltd,"Whlse. Granite, Manufacturer / Machine Shop - Granite",0,12654,82 Ave,V3W3G1,6045991399,4,NTC,327990,-122.8717812,49.15173055
Astra Granites Ltd,"Whlse. Granite, Manufacturer / Machine Shop - Granite",0,12654,82 Ave,V3W3G1,6045991399,4,NTC,416320,-122.8717812,49.15173055
Johnson Joan P,Shiatsu Massage,245,2121,152 St,V4A4P1,6045410838,2,SSTC,621390,-122.8014883,49.04080035
Great Pizza Co The,Restaurant,122,12578,72 Ave,V3W2M6,6045900241,5,NTC,722110,-122.8741596,49.13327245
Gannet Diesel Service Ltd,Diesel Engine Repair,202,19379,Enterprise Way,V3S6J8,6045143722,1,CTC,811119,-122.6860308,49.10989688
Ar Rida The House of Abayas & Hijabs,Pedlar - Clothing,104,12830,80 Ave,V3W3A8,6045909210,1,NTC,454390,-122.8672039,49.14796009
New Era Trucking Ltd,Trucking & Cartage,0,13376,Comber Way,V3W0H6,6045070837,3,NTC,484120,-122.852125,49.13501362
Pacific Controls Ltd,Whlse. HVAC Controls,101,6448,148 St,V3S7G7,6045728903,2,NTC,416120,-122.8117606,49.11994145
Cobs Bread,Bakery,0,12857,16 Ave,V4A1N5,6046859988,10,,445291,-122.8658505,49.03150395
Cloverdale Station Neighbourhood Pub and Liquor St,Retail - Liquor Store,0,5858,176 St,V3S4H4,6045153925,35,CTC,445310,-122.7347348,49.10891239
African Superstore Ltd,Retail - African Specialty Foods,0,10761,King George Blvd,V3T2X6,6045974912,1,SCC,445299,-122.8459248,49.1982194
Invis Feisal & Associates Mortgage Consulting,Mortgage Broker,109,17700,56 Ave,V3S1C7,6045761412,3,CTC,522310,-122.7326486,49.10357078
A Passion For Flowers Design Studio Ltd,"Retail - Florist, Home DÚcor,",11,3268,King George Hwy,V4P1A5,6045055088,1,SSTC,442298,-122.8120564,49.06108806
A Passion For Flowers Design Studio Ltd,"Retail - Florist, Home DÚcor,",11,3268,King George Hwy,V4P1A5,6045055088,1,SSTC,453110,-122.8120564,49.06108806
Nav Muker RMT,Massage Therapy (RMT),101,15399,102A Ave,V3R7K1,6049518959,1,GTC,621370,-122.7956937,49.18912067
Dr Rizwan A Mian,Professional Practitioner-Medical,301,13737,96 Ave,V3V0C6,6045856001,3,SCC,621110,-122.8427319,49.17719816
Brewster's Liquor Store,Retail - Liquor Licensee Store,700,7380,King George Hwy,V3W5A5,6045988100,7,NTC,445310,-122.8452107,49.13673593
Brewster's Sports Pub,Liquor Primary-Class D Neighbourhood Pub,700,7380,King George Hwy,V3W5A5,6045988100,15,NTC,722410,-122.8452107,49.13673593
Community Savings Credit Union (102 Ave),Admin. Office,1600,13450,102 Ave,V3T5X3,6046542000,28,SCC,541611,-122.8487665,49.18791904
Splitz Gymnastics Centres Ltd,Gymnastics Centre,101,17533,64 Ave,V3S1Y8,6045758425,21,CTC,713940,-122.7368091,49.11896371
Vege Garden & Coffee Shop Ltd,"Restaurant,Retail Merchant - 0 to 2 Employees",103,8383,128 St,V3W4G1,6045073003,4,NTC,722110,-122.8683298,49.15512572
Stable Bases Sales Ltd,Whlse. Table Bases,2,9530,189 St,V4N4W7,6045139286,1,GTC,414390,-122.6986544,49.17589238
Vancouver Tsushin School,Business School,200,10524,King George Hwy,V3T2X2,6045898317,3,SCC,611410,-122.845189,49.19375237
Pauline Carey - MA Registered Clinical Counsellor,Clinical Counselling,207,7164,120 St,V3W3M8,6043151750,2,NTC,624190,-122.8898254,49.13337918
Best Buy Canada Ltd (King George Hwy),Retail - Electronics,0,10025,King George Hwy,V3T2W1,6045807788,99,SCC,443110,-122.8457592,49.18531075
ProSafe First Aid Training School,First Aid Training,212,12639,80 Ave,V3W3A6,6045857233,4,NTC,611690,-122.8721068,49.14844539
Nordel Sushi,Japanese restaurant,125,12080,Nordel Way,V3W1P6,6045977220,9,NTC,722110,-122.8886041,49.16109806
Details Beauty Supply Ltd,Whlse. Beauty Supplies,3,5684,Landmark Way,V3S7H1,6045308390,3,CTC,414520,-122.6843504,49.10618551
City Wide Commercial Property Management Ltd,Property Mgmt.,264,12899,76 Ave,V3W1E6,6045437233,3,NTC,531310,-122.8649023,49.14118753
Guildford Esso,Car Wash,0,10376,152 St,V3R4G8,7782411919,7,GTC,811192,-122.8005237,49.19106581
Arbor Commercial Real Estate Services Inc,Real Estate,100,7164,120 St,V3W3M8,6045928335,10,NTC,531210,-122.8898254,49.13337918
Surrey Association for Community Living,Charitable Society,0,17687,56A Ave,V3S1G4,6045747481,10,CTC,813990,-122.732547,49.10521996
Ocean Park Driving School 2006 Ltd,Driving School,18,15531,24 Ave,V4A2J4,6045352161,8,SSTC,611640,-122.7920343,49.04577186
Krishnas Dosa Grill Ltd,Restaurant - No Alcohol,101,8910,120 St,V3V4B4,6045997010,5,WTC,722110,-122.8900695,49.16515223
Kennedy Floors Ltd,Contractor - Flooring,13,18812,96 Ave,V4N3R1,6048880233,3,GTC,232430,-122.7008886,49.17684416
Pizazz Hair Design,Hairdressing,2182,10153,King George Hwy,V3T2W1,6045828955,14,SCC,812115,-122.8458478,49.18592247
Euro Style Doors Ltd,Mfg. - Cabinet Doors,0,7746,134 St,V3W6Y5,6045922393,11,NTC,337110,-122.8509739,49.14351469
Avalon Sheet Metal Installations Ltd,Flashing Install. Cont.,0,8075,132A St,V3W4N5,6045902703,3,NTC,232340,-122.855716,49.14956207
Vijay Musical Academy & Dance School Ltd,Music & Dance,105,12882,85 Ave,V3W0K8,6045940050,1,NTC,611610,-122.865516,49.15745506
Sapna Fashions Ltd,Fabric & Jewellery Store,357,8158,128 St,V3W1R1,7788369727,1,NTC,448310,-122.8651168,49.15125369
Sapna Fashions Ltd,Fabric & Jewellery Store,357,8158,128 St,V3W1R1,7788369727,1,NTC,451130,-122.8651168,49.15125369
Newton Insurance Services Inc,Insurance Agent,103,12568,72 Ave,V3W2M6,6045987777,4,NTC,524210,-122.8747296,49.13372909
Shefield Express (102 Ave),"Retail Gifts, Tobacconist",115,13450,102 Ave,V3T5X3,6045800031,1,SCC,453220,-122.8487665,49.18791904
Shefield Express (102 Ave),"Retail Gifts, Tobacconist",115,13450,102 Ave,V3T5X3,6045800031,1,SCC,453999,-122.8487665,49.18791904
Central City #K402 Lottery Ticket Centre,Lottery Ticket Centre located near Zellers on 2nd floor,0,10153,King George Hwy,V3T5H9,6045847925,3,SCC,453999,-122.8458478,49.18592247
Kohinoor Sweets & Restaurant Inc,Restaurant - No Alcohol,101,12889,84 Ave,V3W0K5,7785653557,6,NTC,722110,-122.8657296,49.15556846
Billboard Worldwide,Whlse. Promotional Products,104,19292,60 Ave,V3S3M2,6045391061,3,CTC,418990,-122.6893519,49.11114739
A 1 Window Tinting,Automobile Cleaning/Car Wash/Detailing,101,12736,80 Ave,V3W3A7,6045996500,2,NTC,232320,-122.8697216,49.14802998
Homelife Benchmark Titus Realty,Real Estate,101,15385,56 Ave,V3S0X9,6045755262,64,NTC,531210,-122.7965781,49.10465857
Robertson Plastics,Mfg. & Distribution - Plastics & Paints,0,19505,56 Ave,V3S6K3,6045336677,5,CTC,325510,-122.6821628,49.10577311
Derby Bar & Grill,Food Primary-Class B Dining Room,115,17637,1 Ave,V3S9S1,6045362878,17,SSTC,722110,-122.7338262,49.00414157
Syber Concrete Forming Ltd,General Cont.,11,18812,96 Ave,V4N3R1,6045135717,7,GTC,231230,-122.7008886,49.17684416
Vela Microboard Association of BC,Charitable Organization,100,17564,56A Ave,V3S1G3,6045752588,6,CTC,813990,-122.7361661,49.10494285
Anil Auluck & Co,Accountant,233,8138,128 St,V3W1R1,6045962645,1,NTC,541212,-122.8670001,49.15020262
Mario Govorchin & Associates Ltd,Business Management Consult.,210,2121,152 St,V4A4P1,6045919742,1,SSTC,541619,-122.8014883,49.04080035
Houghton Realty,Property Mgmt.,0,5675,176A St,V3S4G8,6045762141,3,CTC,531310,-122.7338676,49.10548879
Vancouver Shotcrete & Shoring Inc,Shotcrete & Shoring Cont.,4,19585,96 Ave,V4N4C5,6048817157,1,GTC,232990,-122.6800857,49.17735534
Cost Plus Painting & Decorating Inc,"Mfg. - Prefinish/Prepaint Beams, Products for Construction Industry",200,19475,96 Ave,V4N4C4,6048812551,4,GTC,339990,-122.6828923,49.17922729
A Taste of Punjab Restaurant,Food Primary-Class B Dining Lounge,0,10009,136A St,V3T4G1,6045887700,15,SCC,722110,-122.848899,49.191464
Dynamic Specialty Vehicles Ltd (18568 - 96 Ave),Wrhse.,0,18568,96 Ave,V4N3P9,6048610333,7,GTC,493190,-122.7080492,49.17681137
Mardon Insurance Brokers (White Rock) Ltd,Insurance Agent,10,3268,King George Blvd,V4P1A5,6045420077,5,SSTC,524210,-122.8120564,49.06108806
The Chemist No 3,Pharmacy,107,8927,152 St,V3R4E5,6046341074,2,FTC,446110,-122.8016812,49.16515455
Super Save Fence Rentals Inc,Fencing Cont.,0,19395,Langley Bypass,V3S6K1,6045334423,5,CTC,232910,-122.683812,49.106731
Dr Alexander Hird Inc,Professional Practitioner-Dentist,207,1656,Martin Dr,V4A6E7,6045367606,1,SSTC,621210,-122.8050313,49.03206461
Delta Community Living Society,Charitable Society,113,8381,128 St,V3W4G1,6049469508,6,NTC,813990,-122.8693571,49.15512434
Sleep Country Canada,Retail Merchant - 0 to 2 Employees,165,10040,152 St,V3R8X8,6045221717,5,GTC,442110,-122.800594,49.18477623
Tim Hortons (10376 - 152 St),Restaurant,0,10376,152 St,V3R4G8,6045817722,20,GTC,722110,-122.8005237,49.19106581
Verico Select Mortgage,Financial Planning/Consultant,404,1688,152 St,V4A4N2,6045317310,1,SSTC,522310,-122.8008931,49.03243524
Punjab Banquet Hall Inc,Restaurant,215,8166,128 St,V3W1R1,6045987611,3,NTC,722110,-122.8673937,49.15130553
G Star Newtown Autobody Ltd,"Auto Body, Painting",7,7788,132 St,V3W0H5,6047284010,2,NTC,811121,-122.8565083,49.14406128
Matterhorn Music Inc,Musical Instrument Repair,7,7788,132 St,V3W0H5,6049087558,2,NTC,811490,-122.8565083,49.14406128
T L C Hair Design Inc,Hair Salon/Barber,7,3268,King George Hwy,V4P1A5,6045387710,5,SSTC,812115,-122.8120564,49.06108806
Canadian Sweater Co Ltd,Wrhse.,39,8528,123 St,V3W3V6,6045948050,3,NTC,493190,-122.8814617,49.15808561
Pacific Auto Sales Ltd,Used Auto Sales,0,10454,King George Hwy,V3T2W8,6045832886,5,SCC,441120,-122.8450112,49.19258948
Pacific Auto Sales Ltd,Used Auto Sales,0,10454,King George Hwy,V3T2W8,6045832886,5,SCC,811111,-122.8450112,49.19258948
Wal Mart Canada Inc (88 Ave),"Department Store,Ink Jet refilling,Restaurant - No Alcohol,Vending Machine",0,12451,88 Ave,V3W1P8,6045977117,320,NTC,452110,-122.8776849,49.16571006
Gold Key Sales and Lease Ltd,Automotive Dealership,0,19575,No 10 (Langley Bypass) Hwy,V3S6K1,6045347431,80,CTC,441120,-122.683812,49.106731
Cougar Metal 2005 Ltd,Mfg. - Heavy Industrial Steel Fabricator,0,13175,115 Ave,V3R2V8,6045844800,35,WTC,332999,-122.8574278,49.2114778
Sunrise Golf Course,Par 3 Golf Course,0,5640,188 St,V3S4N5,6045761995,6,CTC,713910,-122.7013147,49.10544931
Tia's Laser & Beauty Salon Ltd,"Esthetics, Hair Removal",0,15158,Fraser Hwy,V3R3P1,6045891040,1,FTC,812115,-122.8025599,49.16635746
Tia's Laser & Beauty Salon Ltd,"Esthetics, Hair Removal",0,15158,Fraser Hwy,V3R3P1,6045891040,1,FTC,812190,-122.8025599,49.16635746
Profile Doors Ltd,"Kitchen cabinets, door finishes",335,19358,96 Ave,V4N4C1,6048804615,4,GTC,321911,-122.686029,49.17678045
Pythe Navis Adjusters Corp,Insurance Adjuster,201,8501,162 St,V4N1B2,6045905886,6,FTC,524291,-122.7735478,49.15718299
AIBC Adjusters International Ltd,Insurance Adjuster,201,8501,162 St,V4N1B2,6045908694,6,FTC,524291,-122.7735478,49.15718299
Ruben's Restaurant Ltd,Restaurant,0,15282,Fraser Hwy,V3R3P4,6045856708,6,FTC,445120,-122.7990886,49.16501585
Ruben's Restaurant Ltd,Restaurant,0,15282,Fraser Hwy,V3R3P4,6045856708,6,FTC,722110,-122.7990886,49.16501585
Performance Integrated Health,Chiropractor,120,2630,Croydon Dr,V3S6T3,6045357705,10,SSTC,621310,-122.7890743,49.04988337
Top Touch Beauty Salon,Esthetician,107,8556,120 St,V3W3N5,6045727749,2,NTC,812115,-122.8900703,49.15831669
EPS Westcoast Construction Ltd,General Cont.,203,15585,24 Ave,V4A2J4,6045388249,5,SSTC,231230,-122.7907156,49.04612516
Pho Vinh Vietnamese Restaurant,Restaurant - No Alcohol,145,10090,152 St,V3R8X8,6049572669,4,GTC,722110,-122.8005815,49.18575463
Cloverdale Shell,Automobile Cleaning/Car Wash/Detailing,0,17588,64 Ave,V3S1Y9,6045751378,10,CTC,447110,-122.735578,49.11857256
Cloverdale Shell,Automobile Cleaning/Car Wash/Detailing,0,17588,64 Ave,V3S1Y9,6045751378,10,CTC,447190,-122.735578,49.11857256
Cloverdale Shell,Automobile Cleaning/Car Wash/Detailing,0,17588,64 Ave,V3S1Y9,6045751378,10,CTC,811192,-122.735578,49.11857256
Anna Zajaczkowska-Kielska Inc,Pediatric Medical Office,0,15252,32 Ave,V3S0R7,6045386505,2,SSTC,621110,-122.7984696,49.06101028
Bombay Banquet Hall Ltd,Restaurant,0,7475,135 St,V3W0M8,6045942019,10,NTC,722110,-122.8487816,49.13828837
ADCO CNC Manufacturing Inc,Mfg. - Metal Products,108,13119,84 Ave,V3W1B3,6045924544,3,NTC,332999,-122.8590252,49.15556559
Bank of Nova Scotia (Nordel Way),Bank,0,12040,Nordel Way,V3W1P6,6045017525,28,NTC,522111,-122.8886723,49.16168437
Falcon Shuttle Rail Inc,"Railcar Movers, Sales/Service",0,18412,96 Ave,V4N3P8,6048885066,6,GTC,484229,-122.7122437,49.17681275
Garcha DC Chiropractic Corp Dr Randy S,Professional Practitioner-Chiropractor,1,12818,72 Ave,V3W2M9,7785787814,2,NTC,621310,-122.8673791,49.13371285
Best Towing & Recovery,Towing,102,8642,128 St,V3W4G5,6048023120,1,NTC,488410,-122.8677695,49.15971246
Capital West Insurance Agencies,Autoplan Insurance Agency,105,6351,152 St,V3S3K8,6045435559,1,NTC,524210,-122.8012761,49.11798242
Standard Insulation & Siding Ltd,Insulation & Siding,212,8322,130 St,V3W8J9,6045727578,1,NTC,232340,-122.8620364,49.15374911
Standard Insulation & Siding Ltd,Insulation & Siding,212,8322,130 St,V3W8J9,6045727578,1,NTC,232440,-122.8620364,49.15374911
Subway,Restaurant - No Alcohol,3,3278,King George Blvd,V4P1A5,6045412449,5,SSTC,722110,-122.8121525,49.06115882
Washworld,Car Wash,0,13868,104 Ave,V3T1W9,6045070829,1,SCC,811192,-122.8384916,49.19128677
Central Automotive Service Centre Ltd,Automotive Repair Service,0,15370,Fraser Hwy,V3R3P5,6045883133,4,FTC,811111,-122.796702,49.16407283
Dr H Hong MD Inc,Professional Practitioner-Medical,210,13710,94A Ave,V3V1N1,6045822100,1,WTC,621110,-122.842893,49.17453131
Kapra Mandi Inc,Whlse. Textiles,0,8166,128 St,V3W1R1,6045055560,10,NTC,414130,-122.8673937,49.15130553
Happy Days Dogcare,Animal Sitting,107,2255,King George Hwy,V4A5A4,6045388122,3,SSTC,812910,-122.7907619,49.04293235
Westlund,"Pipes, valves & fittings",0,9714,192 St,V4N4C6,6048825972,5,GTC,416120,-122.6900057,49.17906365
