BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTRE,BUSINESS_LICENCE_APPLICATION_TYPE,YEAR,LONGITUDE,LATITUDE
Euro Tailors,Tailor,0,15745,Croydon Dr,V3S2L5,7788918015,1,SSTC,Commercial/Industrial,2011,-122.78643,49.04729
Eurocan Industries Inc,Property Mgmt.,310,10524,King George Blvd,V3T2X2,6045858500,3,SCC,Commercial/Industrial,2011,-122.84519,49.19375
Eurocan Star Distribution Inc,Internet Services,310,10524,King George Blvd,V3T2X2,6045858526,1,SCC,Commercial/Industrial,2011,-122.84519,49.19375
Euroline Plumbing & Lighting Inc,Whlse. Plumbing & Lighting,123,13140,80 Ave,V3W3B2,6045906331,1,NTC,Commercial/Industrial,2011,-122.85849,49.14808
European Butcher Boy,Mfg. - Smoked Meat,106,19189,Langley Bypass,V3S6K1,6045886440,1,CTC,Commercial/Industrial,2011,0,0
European Butcher Boy,Retail Sales - Meats,106,19289,No 10 (Langley Bypass) Hwy,V3S6K1,6045758505,1,CTC,Commercial/Industrial,2011,0,0
European Sharpening,Sharpening Serv. & Retail Blades,2,8311,129 St,V3W0A6,6045908618,8,NTC,Commercial/Industrial,2011,-122.86566,49.15388
Eurospec Autobody 2001 Ltd,Auto Body Shop,40942,13136,84 Ave,V3W1J1,6045919744,3,NTC,Commercial/Industrial,2011,-122.85864,49.15531
Eurovision Optical,Retail Optical,0,1657,128 St,V4A3V2,6045422933,1,SSTC,Commercial/Industrial,2011,-122.86766,49.0323
Evancic Perrault Robertson,Certified General Accountant,0,1656,Martin Dr,V4A6E7,6045367778,1,SSTC,Commercial/Industrial,2011,-122.80482,49.03285
Evco Engineering & Design Services,Engineering & Design Consult.,491,13320,78 Ave,V3W0H6,6045990344,2,NTC,Commercial/Industrial,2011,-122.85347,49.14444
Evelyn Wenzel,Consultant,0,10422,168 St,V4N1R9,6044960401,1,GTC,Commercial/Industrial,2011,-122.75634,49.19196
Evenflow Refrigeration & Air Conditioning Ltd,Refrigeration Contractor,503,17665,66A Ave,V3S2A7,6045760071,10,CTC,Commercial/Industrial,2011,-122.73305,49.12343
Everest White Rock Services Inc,Automotive Repair Service,0,2299,King George Blvd,V4A5A4,6045685823,12,SSTC,Commercial/Industrial,2011,-122.79135,49.04367
Evergreen Exterior Wall System Ltd,General Cont.,107,9670,188 St,V4N3M2,6048885086,1,GTC,Commercial/Industrial,2011,-122.70116,49.17825
Evergreen Family Dental Clinic,Dental Office,0,8924,152 St,V3R4E4,6045891700,10,FTC,Commercial/Industrial,2011,-122.80131,49.16469
Evergreen Kitchen Cab Ltd,Manufacturer/Machine Shop,113,12677,80 Ave,V3W3A6,6045723830,1,NTC,Commercial/Industrial,2011,-122.87128,49.14831
Evergreen Mall LTC,Retail Merchant - 0 to 2 Employees,0,8954,152 St,V3R4E4,6045895214,2,FTC,Commercial/Industrial,2011,-122.8013,49.16512
Evergreen Medical Centre,Professional Practitioner-Medical,0,8960,152 St,V3R4E4,6045888181,1,FTC,Commercial/Industrial,2011,-122.80129,49.16521
Everhealth Chiropractic,Professional Practitioner-Chiropractor,0,14912,104 Ave,V3R1M7,6045816188,1,GTC,Commercial/Industrial,2011,-122.80886,49.1914
Evershine Fireplaces Limited,Wholesale,8,13136,84 Ave,V3W1B3,7785780130,1,NTC,Commercial/Industrial,2011,-122.85864,49.15531
Everwood Trading Ltd,Wholesale - Fence Posts,402,19292,60 Ave,V3S3M2,6045743838,1,CTC,Commercial/Industrial,2011,-122.68848,49.1112
Everything Financial Group,Financial Planning/Consultant,211,9547,152 St,V3R5Y5,6046353325,1,FTC,Commercial/Industrial,2011,-122.8012,49.17591
Everything For A Dollar Store Canada Inc,Discount Dollar Store,0,1256,Guildford Town Centre,V3R7B7,6045804721,12,GTC,Commercial/Industrial,2011,-122.80245,49.19185
Everything Wine Inc,Retail - Wine,112,15735,Croydon Dr,V3S2L5,6042697043,12,SSTC,Commercial/Industrial,2011,-122.78666,49.04749
Evil by Needle Tattoo,Tattoo & Body Piercing,0,12041,88 Ave,V3W3J3,6045430801,1,WTC,Commercial/Industrial,2011,-122.8883,49.1633
Evolution Combat Apparel,Retail,0,1237,Guildford Town Centre,V3R7B7,7783957004,1,GTC,Commercial/Industrial,2011,0,0
Evolution Wheels Ltd,Mobile Wheel Installation,3,8125,130 St,V3W7X4,6045375546,1,NTC,Commercial/Industrial,2011,-122.86241,49.15026
Evraz Surrey Works,Metal Processor & Dist.,0,8250,130 St,V3W8J9,6045963361,20,NTC,Commercial/Industrial,2011,-122.86215,49.15226
EWOS Canada Ltd,Mfg. - Feed,0,7721,132 St,V3W4M8,6045916368,76,NTC,Commercial/Industrial,2011,-122.85691,49.1431
Exact Steel Detailing,3D modelling/drafting,201,17802,66 Ave,V3S7X1,2505908123,3,CTC,Commercial/Industrial,2011,-122.72972,49.12227
Excalibur Sharpening & Supply,Sharpening Serv.,8,18812,96 Ave,V4N3R1,6048820022,2,GTC,Commercial/Industrial,2011,-122.70097,49.17691
Excel Doors Ltd,Manufacturer/Machine Shop - Doors,106,17533,64 Ave,V3S1Y8,6042881413,1,CTC,Commercial/Industrial,2011,-122.73693,49.11888
Excel Office & Restaurant Cleaners Ltd,Janitorial Service,0,6643,142A St,V3W0P5,6045720070,5,NTC,Commercial/Industrial,2011,-122.82757,49.12366
Excel Travel Services Ltd,Travel Agency,6,13791,72 Ave,V3W9Y9,6045900061,2,NTC,Commercial/Industrial,2011,-122.8391,49.13368
Excell Battery Company,Wholesale - Batteries,133,18525,53 Ave,V3S7A4,6045916588,11,CTC,Commercial/Industrial,2011,-122.7096,49.09912
Excellent Ice,Recreational Facility,0,15000,54A Ave,V3S5X7,6045762935,10,NTC,Commercial/Industrial,2011,-122.8069,49.10164
Excellent Ideas of Kitches Ltd,Mfg. - Kitchen Cabinets,403,8342,130 St,V3W8J9,6042403099,3,NTC,Commercial/Industrial,2011,-122.86215,49.15418
Excellent Siding & Soffits Ltd,Siding,207,12877,76 Ave,V3W1E6,3043518176,1,NTC,Commercial/Industrial,2011,-122.86504,49.14109
Excelsior Automotive Ltd,Automotive Repair Service,103,8250,124 St,V3W3X9,6045902629,4,NTC,Commercial/Industrial,2011,-122.87896,49.15317
Exclusive Floors Ltd,Flooring Sales,1,5550,Panorama Dr,V3S1B7,6045759550,12,NTC,Commercial/Industrial,2011,-122.8061,49.10349
Exclusive Mortgage Professionals Ltd,Financial Planning/Consultant,125,3388,Rosemary Heights Cr,V3S0K7,6049703831,1,SSTC,Commercial/Industrial,2011,-122.79822,49.06357
Exclusive Motorcars Ltd,Manufacturer/Machine Shop,0,17918,55 Ave,V3S6C8,6045767909,1,CTC,Commercial/Industrial,2011,-122.72566,49.1022
Exclusive Motors,Used Car Lot,0,19368,Fraser Hwy,V3S6K6,6045405060,2,CTC,Commercial/Industrial,2011,-122.68654,49.11681
Execute Consultancy Services Inc,Employment Services & Business Solutions,205,13737,72 Ave,V3W2P2,6045970440,1,NTC,Commercial/Industrial,2011,-122.84124,49.13366
Exell Power Services Ltd,Contractor - Electrical,206,19049,54 Ave,V3S4R1,6045149472,1,CTC,Commercial/Industrial,2011,-122.69482,49.10087
Exotic The Nail Bar,Esthetician,132,6350,120 St,V3X3K1,6045916245,1,NTC,Commercial/Industrial,2011,-122.89025,49.11836
Exova Canada Inc,Analytical Laboratory,104,19575,55A Ave,V3S8P8,6045143322,20,CTC,Commercial/Industrial,2011,-122.68082,49.10302
Expand A Sign Canada,Advertising,1,19122,27 Ave,V3S5T1,6045359879,3,SSTC,Commercial/Industrial,2011,-122.69362,49.05095
Expert Hearing Solutions,Health Care Consultant,0,12840,16 Ave,V4A1N6,2507626141,1,SSTC,Commercial/Industrial,2011,-122.86666,49.0312
Export Packers Company Limited,Sales/Marketing Office,207,7455,132 St,V3W1J8,6045911603,1,NTC,Commercial/Industrial,2011,-122.85687,49.13808
Express Computer Service Center Inc,Computer Consultant,28,3033,King George Blvd,V4P1B8,6045356508,13,SSTC,Commercial/Industrial,2011,-122.80823,49.05729
Express Computer Service Center Inc,Retail - Computers,0,13597,King George Blvd,V3T2V1,6045356508,1,SCC,Commercial/Industrial,2011,-122.84589,49.19899
Express Employment Professional,Employment Agency/Recruiting Service,200,17700,56 Avenue,V3S1C7,6045758181,2,CTC,Commercial/Industrial,2011,-122.73225,49.10408
Express Laundry,Laundromat,0,8910,120 St,V3V4B4,6047739573,1,WTC,Commercial/Industrial,2011,-122.89019,49.16519
Express Pitstop Foodmart,Grocery,6,7548,120 St,V3W3N1,6045019699,1,NTC,Commercial/Industrial,2011,-122.89022,49.14015
Extra Foods Gas Bar,Gas Station,0,18699,Fraser Hwy,V3S7Y3,6043154833,1,CTC,Commercial/Industrial,2011,-122.70424,49.12494
Extra Innings,"Stadium Class ""E"" Liquor License",0,2201,148 St,V4A9P5,6045313220,20,SSTC,Commercial/Industrial,2011,-122.81239,49.04371
Extra Innings,"Stadium Class ""E"" Liquor License",0,2201,148 St,V4A9P5,6045313220,20,SSTC,Commercial/Industrial,2011,-122.81239,49.04371
Extreme Auto Electrical Inc,Rebuilding Alternators & Starters,109,13055,84 Ave,V3W1B3,6045947441,6,NTC,Commercial/Industrial,2011,-122.86074,49.15548
Extreme Fire & Safety,Contractor - Fire Protection,0,13181,116 Ave,V3R2S8,6043184982,1,WTC,Commercial/Industrial,2011,-122.8567,49.21356
Extreme Pita,Restaurant - No Alcohol,910,15355,24 Ave,V4A2H9,6045318266,8,SSTC,Commercial/Industrial,2011,-122.79692,49.0457
Extreme Pita The,Fast Food,2723,10153,King George Blvd,V3T2W1,4032025322,4,SCC,Commercial/Industrial,2011,-122.84555,49.18696
Extreme Products & Drilling Supplies Inc,Wholesale,102,17910,55 Ave,V3S6C8,6045756660,1,CTC,Commercial/Industrial,2011,-122.72583,49.1022
Eye Expression Optical Ltd,Retail Merchant - 0 to 2 Employees,146,6350,120 St,V3X3K1,6045935020,2,NTC,Commercial/Industrial,2011,-122.89025,49.11836
Eye Love Optical Inc,Retail - Optical,103,15357,104 Ave,V3R1N5,6045886001,1,GTC,Commercial/Industrial,2011,-122.79657,49.19161
Eye Star,Retail Eyewear,0,2284,Guildford Town Centre,V3R7B9,6045828843,6,GTC,Commercial/Industrial,2011,0,0
Eyeflex Vision Ctr,Professional Practitioner-Optometrist,0,8966,120 St,V3V4B4,6045925480,1,WTC,Commercial/Industrial,2011,-122.89018,49.16616
Eyeq Optical Inc,Retail - Optical,105,7320,King George Blvd,V3W5A5,6045432626,1,NTC,Commercial/Industrial,2011,-122.84546,49.13567
F & G Delivery Ltd,Trucking,0,9324,192 St,V4N3R8,6048885150,18,GTC,Commercial/Industrial,2011,-122.6907,49.17143
F & L Manufacturing 2002,"Mfg - Steel Doors, Frames & Hardware",14,13325,76 Ave,V3W2V8,6045940636,2,NTC,Commercial/Industrial,2011,-122.85332,49.14099
F D M Co,Glass fireplace doors,5,5498,Production Blvd,V3S8P5,6045328334,1,CTC,Commercial/Industrial,2011,-122.68163,49.10231
F J D Finishing Inc,Furniture finishing,0,12117,86 Ave,V3W3H8,6048164584,2,NTC,Commercial/Industrial,2011,-122.88678,49.1597
F M A Food Machine Automation,Mfg. - Food Equipment,2,8528,123 St,V3W3V6,6045991920,10,NTC,Commercial/Industrial,2011,-122.88218,49.15837
F T G Constructors,Satellite location for South Perimeter Road construction,0,13183,115B Ave,V3R2S7,6043157053,21,WTC,Commercial/Industrial,2011,-122.85663,49.21279
F U E L Catering,Caterer,114,2570,King George Blvd,V4P1H5,7789883835,1,SSTC,Commercial/Industrial,2011,-122.79722,49.04869
F X Hair,Hair Salon,0,13979,16 Ave,V4A1P8,6045368747,1,,Commercial/Industrial,2011,-122.83511,49.0313
Fabco Plastics Western BC Ltd,Whlse. - Plastic Fluid Handling Equip.,0,9511,194A St,V4N4G4,6048821564,5,GTC,Commercial/Industrial,2011,-122.68453,49.17557
Fabricland,Retail,118,14887,108 Ave,V3R1W2,6049309750,10,GTC,Commercial/Industrial,2011,-122.80953,49.19882
Factor Electronics,Whlse./ Distributor,108,19232,Enterprise Way,V3S6J9,7782783848,2,CTC,Commercial/Industrial,2011,-122.68454,49.11098
Factory Tile Depot Ltd,Whlse. Tile,100,7881,128 St,V3W4E7,6048074405,1,NTC,Commercial/Industrial,2011,-122.86808,49.14636
Fair Deal Carpets Ltd,Carpets,1,12990,80 Ave,V3W3B2,6045724828,1,NTC,Commercial/Industrial,2011,-122.86266,49.14807
Fairweather,Retail - Ladies' Wear,0,2185,Guildford Town Centre,V3R7B9,6045880401,15,GTC,Commercial/Industrial,2011,0,0
Fairweather Ltd,Retail Women's Wear,2608,10153,King George Blvd,V3T2W1,4164227561,11,SCC,Commercial/Industrial,2011,-122.84555,49.18696
Falcon Equipment Ltd (18412 - 96 Ave),"Sales/Serv/Rental Skid Loaders, Crane & Hydraulic Truck Equipment Repair,Tool & Equipment Rentals",0,18412,96 Ave,V4N3P8,6048885066,41,GTC,Commercial/Industrial,2011,-122.71238,49.17691
Falcon Equipment Ltd (18557 - 96 Ave),Mfg. - Truck Decks & Accessories,0,18557,96 Ave,V4N3P7,6048885066,12,GTC,Commercial/Industrial,2011,-122.70873,49.17709
Falcon Shuttle Wagon Railcar Movers Inc,"Railcar Movers, Sales/Service",0,18412,96 Ave,V4N3P8,6048885066,6,GTC,Commercial/Industrial,2011,-122.71238,49.17691
Falk's Weld Wright Ltd,Welding Service,0,5327,192 St,V3V3H3,6045894443,3,CTC,Commercial/Industrial,2011,-122.69135,49.09963
Family Care Pharmacy,Retail - Pharmacy,0,12815,96 Ave,V3V6V9,6045811900,9,SCC,Commercial/Industrial,2011,-122.86741,49.17726
Family Chiropractic,Professional Practitioner-Chiropractor,106,6840,King George Blvd,V3W4Z9,6045947774,1,NTC,Commercial/Industrial,2011,-122.84545,49.12694
Family Dental Centre,Professional Practitioner-Dentist,0,1130,Guildford Town Centre,V3R7B7,6045849988,14,GTC,Commercial/Industrial,2011,0,0
Family Development Response,Social services,108,13479,76 Ave,V3W2W3,6045845811,6,NTC,Commercial/Industrial,2011,-122.84905,49.14096
Family Hope Clinic Inc The,Counselling & education,202,15388,24 Ave,V4A2J2,7788884660,1,SSTC,Commercial/Industrial,2011,-122.79602,49.04551
Family Hope Clinic Inc The,Counselling & Education,105,6758,188 St,V4N6K2,6045104673,1,CTC,Commercial/Industrial,2011,-122.70156,49.12522
Family Practice Clinic,Professional Practitioner-Medical,103,8386,120 St,V3W3N4,6045929898,1,NTC,Commercial/Industrial,2011,-122.89023,49.15566
Fancy Look Hair & Nails 2010 Ltd,"Hair Salon/Barber,Esthetician",0,10117,Whalley Blvd,V3T4G1,6049570353,2,SCC,Commercial/Industrial,2011,-122.84337,49.18643
Fancy Look Hair & Nails 2010 Ltd,"Hair Salon/Barber,Esthetician",0,10117,Whalley Blvd,V3T4G1,6049570353,2,SCC,Commercial/Industrial,2011,-122.84337,49.18643
Farid Form Rentals Ltd,Concrete form rentals,101,13035,84 Ave,V3W1B3,6045922225,1,NTC,Commercial/Industrial,2011,-122.86126,49.15548
Farshad's Cut,Hairdressing,105,8077,King George Blvd,V3W5B4,6047904750,1,NTC,Commercial/Industrial,2011,-122.84584,49.14959
Fascino Imports Ltd,Warehouse,413,13060,80 Ave,V3W3B2,6048888408,1,NTC,Commercial/Industrial,2011,-122.86059,49.14808
Fashion Addition,Retail - Ladies Clothing,111,15715,Croydon Dr,V3S2L5,6048887978,6,SSTC,Commercial/Industrial,2011,-122.78711,49.0479
Fast Frost Heating & Air Conditioning Ltd,Heating & Air Conditioning Cont.,11,8528,123 St,V3W3V6,7788816727,1,NTC,Commercial/Industrial,2011,-122.88218,49.15837
Fast Service Auto Repairs Ltd,Automotive Repair Service,3,12772,82 Ave,V3W0R1,6045434655,1,NTC,Commercial/Industrial,2011,-122.86879,49.15055
Fast Track Floors Ltd,Commercial Flooring Inst.,23,19257,Enterprise Way,V3S6J8,6045333278,26,CTC,Commercial/Industrial,2011,-122.68877,49.10789
Fastenal Canada,Industrial Supplies,0,13285,72 Ave,V3W2N5,6046352041,2,NTC,Commercial/Industrial,2011,-122.8548,49.13377
Fastenal Canada Ltd,Wholesale - Fasteners & Const Supplies,0,9820,190 St,V4N3M9,6048821269,3,GTC,Commercial/Industrial,2011,0,0
Fastsigns,Mfg. & Design - Signs,0,6902,King George Blvd,V3W4Z9,6045996677,3,NTC,Commercial/Industrial,2011,-122.84545,49.1279
Fat Eddie's Systems Inc,Environmental controls & related products,108,18760,96 Ave,V4N3P9,6048882499,1,GTC,Commercial/Industrial,2011,-122.7028,49.17691
Fatburger White Rock,Resturant,0,1750,152 St,V4A7Z7,7782941500,1,SSTC,Commercial/Industrial,2011,-122.80105,49.03387
Fatma Mehendi Art,Hair Salon/Barber,2,9200,120 St,V3V4B7,6045822895,1,WTC,Commercial/Industrial,2011,-122.89012,49.17047
Fatma Mehendi Art,Hair Salon/Barber,2,9200,120 St,V3V4B7,6045822895,1,WTC,Commercial/Industrial,2011,-122.89012,49.17047
Fedewich & Witt,Professional Practitioner-Notary,0,5661,176A St,V3S4G8,6045769468,8,CTC,Commercial/Industrial,2011,-122.73382,49.10528
FedEx Trade Networks Transport & Brokerage Canada Inc,Customs Brokers,0,17637,1 Ave,V3S9S1,6045411990,1,SSTC,Commercial/Industrial,2011,-122.73414,49.00409
Feel Like Talking Connections,Retail Wireless & Satellite Products,103,13630,72 Ave,V3W2P3,6045915130,1,NTC,Commercial/Industrial,2011,-122.84444,49.13345
Feel Like Talking Connections Ltd,Retail - Cell phones,101,8363,128 St,V3W4G1,7785787870,3,NTC,Commercial/Industrial,2011,-122.86813,49.15456
Feel Like Talking Connections Ltd,BELL Dealer,147,10153,King George Blvd,V3T5H9,7783957002,1,SCC,Commercial/Industrial,2011,-122.84555,49.18696
Feige Dr Richard R,Professional Practitioner-Medical/Pulmonary Diseases,201,13498,94A Ave,V3V1N1,6045816727,1,WTC,Commercial/Industrial,2011,-122.84876,49.17388
Ferro Building Systems Ltd,"Sales, marketing and construction of metal building systems",103,19292,60 Ave,V3S3M2,6045303224,5,CTC,Commercial/Industrial,2011,-122.68848,49.1112
Fibretech Distributors Inc,"Mfg. - Tubs, Jacuzzi's; Whlse. Bathtubs, Sinks, Toilets, Faucets",129,12885,85 Ave,V3W0K8,6045072199,30,NTC,Commercial/Industrial,2011,-122.86571,49.15767
Fibrwrap Installations Ltd,Contractor - General,31,15531,24 Ave,V4A2J4,6045415429,1,SSTC,Commercial/Industrial,2011,-122.79215,49.04568
Fido,Retail Sale - Communication Services,0,2695,Guildford Town Centre,V3R7C1,5149372121,1,GTC,Commercial/Industrial,2011,-122.80271,49.1925
Fieldstone Artisan Breads Co Inc,Bakery,2,12823,Crescent Rd,V4P1J6,6045317880,10,SSTC,Commercial/Industrial,2011,-122.86667,49.05319
Fifth Avenue Real Estate Marketing Ltd,Real Estate Office,8,15243,91 Ave,V3R8P8,6045832212,16,FTC,Commercial/Industrial,2011,-122.7998,49.16837
Fiji Island Cultural Entertainment Centre,Social,5,12045,88 Ave,V3W3J3,7788839950,1,WTC,Commercial/Industrial,2011,-122.8881,49.1633
Fiji Islands Supermarket,Grocery store,109,8381,128 St,V3W4G1,6045926663,1,NTC,Commercial/Industrial,2011,-122.86813,49.15488
Fiji Shop & Save,Grocery,108,13634,104 Ave,V3T1W2,7788829324,1,SCC,Commercial/Industrial,2011,-122.84529,49.19153
Fijiana Travel Ltd,Travel Agency,0,8356,120 St,V3W3N4,6043271131,1,NTC,Commercial/Industrial,2011,-122.89023,49.15513
FinancialCAD Corporation,Software Design/Consultant,1750,13450,102 Ave,V3T5X3,6049571200,110,SCC,Commercial/Industrial,2011,-122.84913,49.18811
Fine Edge Salon Essentials,"Whlse. Beauty Supplies,Charitable Society/Organization,Warehouse",302,8352,130 St,V3W8J9,6045017756,1,NTC,Commercial/Industrial,2011,-122.86215,49.15438
Fine Tread & Tires Canada Ltd,Mfg. - Tire Retreading,1,5421,180 St,V3S4K5,6047104940,1,CTC,Commercial/Industrial,2011,-122.724,49.10098
Fini Hair 2006 Inc,Hair Salon,145,6350,120 St,V3X3K1,6045916500,1,NTC,Commercial/Industrial,2011,-122.89025,49.11836
Finning Canada,Heavy Equipment Dealer,0,19050,94 Ave,V4N5C3,6048812600,75,GTC,Commercial/Industrial,2011,-122.69463,49.1733
Finning Canada (19100 - 94 Ave),Equipment Dealer,0,19100,94 Ave,V4N5C3,6048812600,200,GTC,Commercial/Industrial,2011,-122.69332,49.1733
Finning Ltd (Truck Engine Service),"Whlse. Cat Engine Parts, Engine Serv.,Class 8 truck & trailer sales",0,19498,92 Ave,V4N4G7,6048883406,63,GTC,Commercial/Industrial,2011,-122.68223,49.17006
Finning Ltd (Truck Engine Service),"Whlse. Cat Engine Parts, Engine Serv.,Class 8 truck & trailer sales",0,19498,92 Ave,V4N4G7,6048883406,63,GTC,Commercial/Industrial,2011,-122.68223,49.17006
Fins and More Pets,Retail Merchant - 0 to 2 Employees,0,15280,101 Ave,V3R8X7,6048392835,2,GTC,Commercial/Industrial,2011,-122.7987,49.18602
Fintastics Cuts For Kids,"Hair Salon/Barber, Retail",101,15905,Fraser Hwy,V3N0Y3,6045935150,12,FTC,Commercial/Industrial,2011,-122.78177,49.1586
Firefly Hair Co,Hair Salon/Barber,0,15785,Croydon Dr,V3S2L6,7782943344,6,SSTC,Commercial/Industrial,2011,-122.78529,49.04688
Fireplaces Unlimited,Retail - Fireplace,0,6910,King George Blvd,V3W4Z9,6044159330,1,,Commercial/Industrial,2011,-122.84545,49.12802
Fireside Coffee The,Coffee shop,103,10422,168 St,V4N1R9,6044965070,7,GTC,Commercial/Industrial,2011,-122.75634,49.19196
First Canadian Messenger Service Inc,Trucking & Cartage,0,13350,Comber Way,V3W5V9,6045916901,6,NTC,Commercial/Industrial,2011,-122.85201,49.13503
First Choice Haircutters,Hair Salon/Barber,125,12477,88 Ave,V3W1P8,9058315500,1,WTC,Commercial/Industrial,2011,-122.87689,49.16318
First Choice Haircutters Ltd,Hairdressing,105,2990,152 St,V4P3N7,6045367321,1,SSTC,Commercial/Industrial,2011,-122.80103,49.05617
First Choice Manufacturing Ltd,Manufacturing,0,19402,56 Ave,V3S6K4,6045348626,16,CTC,Commercial/Industrial,2011,-122.68493,49.10435
First Memorial Funeral Services Fraser Heights Chapel,Funeral Parlour,0,14835,Fraser Hwy,V3R3N6,6045892559,4,FTC,Commercial/Industrial,2011,-122.8108,49.16985
First Nails 2010,Esthetician,0,14827,108 Ave,V3R1W2,6049519905,5,GTC,Commercial/Industrial,2011,-122.81153,49.19882
First Rate Motors Ltd,Used Automobiles Sales,0,16225,Fraser Hwy,V4N0G1,6045129600,1,FTC,Commercial/Industrial,2011,-122.7726,49.15503
First Truck Centre Vancouver Inc,"Automobile Dealer/Rebuilder,Auto Body/Painting,Automotive Repair Service",0,18688,96 Ave,V4N3P9,6048881424,1,GTC,Commercial/Industrial,2011,-122.70533,49.17691
