BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,SURREY_POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTR,NAIC,NAIC_DESCRIPTION,LATITUDE,LONGITUDE
W D Luk Md Inc,Medical Office,23,15300,105 Ave,V3R6A7,0,1,GTC,621110,Offices of Physicians,49.193175,-122.797718
Guildford Medical Coffee Shop,Coffee Shop,18,15300,105 Ave,V3R6A7,6045830671,1,GTC,722110,Restaurants,49.193175,-122.797718
Surrey Place Auto Sales,Automobile Dealer/Rebuilder,,13526,105 Ave,V3T1Z6,6045816313,1,SCC,441120,Used Car Dealers,49.192966,-122.847437
Vancouver Multicultural Counselling Centre Inc,Psychological Counselling,12,15300,105 Ave,V3R6A7,6048366568,1,GTC,624190,Other Individual & Family Services,49.193175,-122.797718
Sky Dental Ceramic Ltd,Dental Lab,14,15300,105 Ave,V3R6A7,6048380269,4,GTC,621510,Medical & Diagnostic Laboratories,49.193175,-122.797718
Dr Francis Trinh Inc,Professional Practitioner-Dentist,38,15300,105 Ave,V3R6A7,6045875555,6,GTC,621210,Offices of Dentists,49.193175,-122.797718
Dr Chih-Ho Hong Medical Inc,Professional Practitioner-Medical,20,15300,105 Ave,V3R6A7,6045851110,8,GTC,621110,Offices of Physicians,49.193175,-122.797718
Surrey Acupuncture & Herbology Clinic,"Acupuncture,Traditional Chinese Medicine",27,15300,105 Ave,V3R6A7,6045886258,1,GTC,621360,Offices of Acupuncturists & Acupressurists,49.193175,-122.797718
Surrey Acupuncture & Herbology Clinic,"Acupuncture,Traditional Chinese Medicine",27,15300,105 Ave,V3R6A7,6045886258,1,GTC,621390,Offices of Other Health Practitioners,49.193175,-122.797718
Blenz Coffee Guildford,Restaurant - No Alcohol,,15105,105 Ave,V3R7G8,7788282268,2,GTC,722512,Limited-service eating places,49.193412,-122.802540
Superior Trophies Ltd,Trophies & Awards,,13567,105A Ave,V3T2A9,6045843133,2,SCC,453220,"Gift, Novelty & Souvenir Stores",49.194597,-122.846330
Al's Smoke Shop,Retail Sales - Convenience Store,,13642,105A Ave,V3T2B3,6049302080,1,SCC,445120,Convenience Stores,49.194284,-122.844250
Kingfisher Fish & Chips,Dining Room,,13569,105A Ave,V3T2A9,6045898233,2,SCC,722110,Restaurants,49.194596,-122.846257
Mal Li Jang Sung Enterprise Ltd,Food Primary-Class B Dining Lounge,,13648,105A Ave,V3T2B3,6049616756,7,SCC,722110,Restaurants,49.194280,-122.844007
Island Vibez Hair Studio & Accessories Inc,"Hair Salon/Barber, Retail Merchant",,13565,105A Ave,V3T2A9,6044986800,5,SCC,44612,"Cosmetics, beauty supplies & perfume stores",49.194602,-122.846403
Island Vibez Hair Studio & Accessories Inc,"Hair Salon/Barber, Retail Merchant",,13565,105A Ave,V3T2A9,6044986800,5,SCC,812115,Beauty Salons,49.194602,-122.846403
Kwantlen Park Manor,Apartment Rentals,,12975,106 Ave,V3T2C1,6046623102,1,SCC,531111,Lessors of Residential Buildings & Dwellings,49.195483,-122.862927
Surrey City Centre Jewellers,Retail Jewelry,,13530,106 Ave,V3T2C5,6049516818,1,SCC,448310,Jewellery Stores,49.195129,-122.847196
Thompson Community Services Inc,Day Program for Disabled Adults,,13508,106 Ave,V3T2C5,6045849445,40,SCC,624120,Services for the Elderly & Persons with Disabilities,49.195135,-122.847889
Grace Automotive,"Automotive Repair Service, Retail Merchant - 3 to 5 Employees",,13560,106 Ave,V3T2C5,6045884009,4,SCC,441310,Automotive Parts & Accessories Stores,49.195125,-122.846338
Grace Automotive,"Automotive Repair Service, Retail Merchant - 3 to 5 Employees",,13560,106 Ave,V3T2C5,6045884009,4,SCC,811111,General Automotive Repair,49.195125,-122.846338
Kirbys Unisex Salon,Hair Salon / Barber,1,13530,106 Ave,V3T2C5,6045838777,2,SCC,812114,Barber Shops,49.195129,-122.847196
Kirbys Unisex Salon,Hair Salon / Barber,1,13530,106 Ave,V3T2C5,6045838777,2,SCC,812115,Beauty Salons,49.195129,-122.847196
All Season Basket Store,Retail Merchant - 0 to 2 Employees,,13528,106 Ave,V3T2C5,6045443350,1,SCC,4451,Grocery stores,49.195127,-122.847281
T C Grocery,Retail Merchant - 0 to 2 Employees,,13526,106 Ave,V3T2C5,7788834466,2,SCC,4451,Grocery stores,49.195076,-122.847281
Surrey Christmas Bureau Society,Charitable Society/Organization,,13665,107A Ave,V3T2H2,6045819623,1,SCC,813990,Other Membership Organizations,49.197593,-122.843102
Imperial Parking - Lot 1718,Parking Lot,,13458,107A Ave,V3T0G4,6044206446,1,SCC,812930,Parking Lots & Garages,49.197186,-122.849782
Avalon & Surrey Funeral Home & Cremation Centre,Funeral Home,,13288,108 Ave,V3T2J6,6045814401,5,SCC,812210,Funeral Homes,49.198782,-122.854367
Allondale Animal Hospital Ltd,"Veterinarian, Small Animals",,14715,108 Ave,V3R1V9,6045810491,9,GTC,541940,Veterinary Services,49.198891,-122.814999
Horizon West Insurance Services Ltd,Insurance Agency,405,16033,108 Ave,V4N1P2,6049519488,5,GTC,524210,Insurance Agencies & Brokerages,49.198967,-122.777754
Bank Of Nova Scotia,Bank,201,16033,108 Ave,V4N1P2,6045863100,17,GTC,522111,Personal & Commercial Banking Industry,49.198967,-122.777754
Shoppers Drug Mart #2224,Retail Merchant - Drug Store,A,14867,108 Ave,V3R1W2,6045848393,14,GTC,446110,Pharmacies & Drug Stores,49.199445,-122.809396
Buy Low Foods Ltd,Retail Merchant - Grocery Store,,14865,108 Ave,V3R1W2,6045842616,36,GTC,445110,Supermarkets & Other Grocery (except Convenience) Stores,49.199442,-122.809511
Fraser Heights Pharmacy Ltd,Retail - Pharmacy,102,16033,108 Ave,V4N1P2,6049309544,4,GTC,446110,Pharmacies & Drug Stores,49.198967,-122.777754
Dr Frank Marasa Inc,Professional Practitioner-Dentist,101,14863,108 Ave,V3R1W2,6045842535,13,GTC,621210,Offices of Dentists,49.199438,-122.809663
Riverside Insurance Agencies 1984 Ltd,Insurance Brokerage,B,14867,108 Ave,V3R1W2,6045814466,8,GTC,524210,Insurance Agencies & Brokerages,49.199445,-122.809396
Duffin Martin Tax & Accounting,Tax & Accounting Services,,15685,108 Ave,V4N1J9,6045833944,4,GTC,541215,"Bookkeeping, Payroll & Related Services",49.198988,-122.787535
Zella's Coin Laundry,"Laundomat, Dry Cleaning,Laundromat",,14791,108 Ave,V3R1V9,6045894966,2,GTC,812310,Coin-Operated Laundries & Dry Cleaners,49.198884,-122.812886
Hamilton Duncan Armstrong & Stewart (108 Ave),Professional Practitioner-Lawyer,1450,13401,108 Ave,V3T5T3,6045814677,47,SCC,541110,Offices of Lawyers,49.199094,-122.850255
Oishi Japanese Restaurant,Dining Room,407,16033,108 Ave,V4N1P2,6045817737,6,GTC,722110,Restaurants,49.198967,-122.777754
Dollar Plus Variety Store Ltd,Retail Sales - Variety Store,108,14843,108 Ave,V3R1W2,6045847751,1,GTC,452999,All Other Miscellaneous General Merchandise Stores,49.199432,-122.810521
Church's Chicken,Restaurant,1,14877,108 Ave,V3R1W2,6045845550,8,GTC,722110,Restaurants,49.199449,-122.809279
N T Inspire Hair Design,Hair Salon,,14659,108 Ave,V3R1V9,6045826810,2,GTC,812115,Beauty Salons,49.198874,-122.816015
Dairy Queen,Restaurant,,14741,108 Ave,V3R1V9,6045811722,10,GTC,722110,Restaurants,49.198890,-122.813880
Polonia Bakery & Deli,Retail Merchant - Bakery & Deli,,14641,108 Ave,V3R1V9,6049308848,7,GTC,445210,Meat Markets,49.198906,-122.816581
Polonia Bakery & Deli,Retail Merchant - Bakery & Deli,,14641,108 Ave,V3R1V9,6049308848,7,GTC,445291,Baked Goods Stores,49.198906,-122.816581
Guildford Bottle Depot 2001 Ltd,Recycling Depot,100,14727,108 Ave,V3R1V9,6045884489,4,GTC,418190,Other Recyclable Material Wholesaler-Distributors,49.198895,-122.814456
Guildford Bottle Depot 2001 Ltd,Recycling Depot,100,14727,108 Ave,V3R1V9,6045884489,4,GTC,445120,Convenience Stores,49.198895,-122.814456
Canuel Caterers (16060 - 108 Ave),Cafeteria Catering,,16060,108 Ave,V4N1M1,6045943893,3,GTC,722320,Caterers,49.198599,-122.776930
Pho Hung Restaurant,Restaurant,108,16033,108 Ave,V4N1P2,6045802167,2,GTC,722110,Restaurants,49.198967,-122.777754
Subway,Restaurant,,14806,108 Ave,V3R1W1,6049517809,8,GTC,722110,Restaurants,49.198568,-122.812115
Malaysian Hut Restaurant,Restaurant,,14727,108 Ave,V3R1V9,6045881718,6,GTC,722110,Restaurants,49.198895,-122.814456
Tim Hortons,"Coffee & Donut Shop, Retail,Coffee and donuts",408,16033,108 Ave,V4N1P2,6045831332,15,GTC,445291,Baked Goods Stores,49.198967,-122.777754
Tim Hortons,"Coffee & Donut Shop, Retail,Coffee and donuts",408,16033,108 Ave,V4N1P2,6045831332,15,GTC,722110,Restaurants,49.198967,-122.777754
Quan Accounting,Bookkeeping,3,14655,108 Ave,V3R1V9,6045801881,1,GTC,541215,"Bookkeeping, Payroll & Related Services",49.198873,-122.816082
Dream Office Management BC Corp,Administration Office,1290,13401,108 Ave,V3T5T3,6045865117,6,SCC,541611,Administrative Management & General Management Consulting Services,49.199094,-122.850255
Vina Automotive Services Ltd,Auto Repair Serv.,,13508,108 Ave,V3T2K3,6045886951,2,SCC,811111,General Automotive Repair,49.198704,-122.847873
Westcoast Piercing and Ink,Body Piercing,,13672,108 Ave,V3T2K5,6045842639,7,SCC,812190,Other Personal Care Services,49.198685,-122.842912
Imperial Parking Ltd (13401 - 108 Ave),Parking Lot,,13401,108 Ave,V3T5T3,6045159273,1,SCC,812930,Parking Lots & Garages,49.199094,-122.850255
Fraser Heights Medical Clinic,Professional Practitioner-Medical,106,15966,108 Ave,V4N5V6,6045828820,12,GTC,621110,Offices of Physicians,49.198597,-122.779808
Sunny Noodle House,Food Primary-Class B Dining Room,,14779,108 Ave,V3R1V9,6045842877,3,GTC,722110,Restaurants,49.198889,-122.813261
Fraser Heights Eyewear,Retail - Optical,107,16033,108 Ave,V4N1P2,6045888066,4,GTC,446130,Optical Goods Stores,49.198967,-122.777754
Greystone Drycleaners Ltd,Dry Cleaner,109,16033,108 Ave,V4N1P2,6045870016,1,GTC,812320,Dry Cleaning & Laundry Services (Except Coin-Operated),49.198967,-122.777754
Health Gate Medical Services,Professional Practitioner-Medical,,13446,108 Ave,V3T2K1,6045836364,1,SCC,621110,Offices of Physicians,49.198753,-122.849464
Tandy Leather Factory,Retail Leather Clothing,,13624,108 Ave,V3T2K5,6045831681,4,SCC,448199,All Other Clothing Stores,49.198681,-122.844338
Elizabeth Fry Society,Charitable Society,,14649,108 Ave,V3R1V9,6045802933,10,GTC,813990,Other Membership Organizations,49.198946,-122.816338
Urban Systems Ltd,"Engineering Serv.,Engineering Firm",1250,13401,108 Ave,V3T5T3,6042738700,1,SCC,541330,Engineering Services,49.199094,-122.850255
Pacific Community Resources Society (108 Ave),Charitable Society/Organization,205,14727,108 Ave,V3R1V9,6045878100,10,GTC,813990,Other Membership Organizations,49.198895,-122.814456
New World Tattoo,Tattoo Parlour,,14669,108 Ave,V3R1V9,6045828117,4,GTC,812190,Other Personal Care Services,49.198879,-122.815854
Song Huong Restaurant,Restaurant,,14667,108 Ave,V3R1V9,6045824710,1,GTC,722110,Restaurants,49.198879,-122.815904
Starbucks Coffee (15976 - 108 Ave),"Retail Coffee, Restaurant",101,15976,108 Ave,V4N5V6,2063188705,20,GTC,722110,Restaurants,49.198593,-122.779430
Diamond Parking Ltd (14815 - 108 Ave),Parking Lot,,14815,108 Ave,V3R1W2,6046818797,1,GTC,812930,Parking Lots & Garages,49.199438,-122.812141
T D Canada Trust,Bank,109,15976,108 Ave,V4N5V6,6045814210,18,GTC,522111,Personal & Commercial Banking Industry,49.198593,-122.779430
Pharmx Rexall Drug Stores B C Ltd,Retail Merchant - 10 to 19 Employees,107/,15966,108 Ave,V4N5V6,6045888330,10,GTC,446110,Pharmacies & Drug Stores,49.198597,-122.779808
Vina Driving School,Driving School,3,14655,108 Ave,V3R1V9,7782297488,3,GTC,611640,Driving Schools,49.198873,-122.816082
Fluid Day Spa,Esthetician,1,15966,108 Ave,V4N5V6,6045808718,12,GTC,812115,Beauty Salons,49.198597,-122.779808
Affinity Massage Therapy,Massage Therapy (RMT),106,15966,108 Ave,V4N5V6,6045882938,1,GTC,621370,Offices of Massage Therapists,49.198597,-122.779808
Fabricland,Retail,118,14887,108 Ave,V3R1W2,6049309750,10,GTC,451130,"Sewing, Needlework & Piece Goods Stores",49.199443,-122.809012
Harmanpreet Dhaliwal MD Inc,Professional Practitioner-Medical,103,16033,108 Ave,V4N1P2,6045882744,3,GTC,621110,Offices of Physicians,49.198967,-122.777754
O Behave,"Retail, Adult Videos",5,13672,108 Ave,V3T2K5,6049520097,3,SCC,451220,"Pre-Recorded Tape, Compact Disc & Record Stores",49.198685,-122.842912
O Behave,"Retail, Adult Videos",5,13672,108 Ave,V3T2K5,6049520097,3,SCC,453999,All Other Miscellaneous Store Retailers (except Beer & Wine Making Supplies Stores),49.198685,-122.842912
7 Eleven Canada Inc,Retail,101,14410,108 Ave,V3R1V4,6045842077,13,GTC,445120,Convenience Stores,49.198596,-122.822507
Stantec Consulting Ltd,Engineering Consulting Firm,,13401,108 Ave,V3T5T3,6045878400,48,SCC,541330,Engineering Services,49.199094,-122.850255
First Nails 2010,Esthetician,,14827,108 Ave,V3R1W2,6049519905,3,GTC,812115,Beauty Salons,49.199439,-122.811245
Greek Islands Pizza,Restaurant - Pizza,,14657,108 Ave,V3R1V9,6049518133,3,GTC,722110,Restaurants,49.198914,-122.816086
Whalley Convenience Store Ltd,Retail,A,13490,108 Ave,V3T2K3,7783954424,2,SCC,445120,Convenience Stores,49.198708,-122.848217
Mennonite Central Committee of BC Surrey Programs Office,Charitable Society/Organization,107,14727,108 Ave,V3R1V9,6045808949,3,GTC,813990,Other Membership Organizations,49.198895,-122.814456
Shell Canada Riverside Shell,"Self Service Gasoline Station, Convenience Store",,14780,108 Ave,V3R1V8,6045818547,7,GTC,445120,Convenience Stores,49.198550,-122.813101
Shell Canada Riverside Shell,"Self Service Gasoline Station, Convenience Store",,14780,108 Ave,V3R1V8,6045818547,7,GTC,447190,Other Gasoline Stations,49.198550,-122.813101
Chui Hong,Restaurant,105/,15976,108 Ave,V4N5V6,6045818809,6,GTC,722110,Restaurants,49.198593,-122.779430
Pacific Animal Hospital,Veterinary hospital,,14675,108 Ave,V3R1V9,6045851177,4,GTC,541940,Veterinary Services,49.198876,-122.815644
Kambingan,Filipino Cuisine,,14775,108 Ave,V3R1V9,7783950209,2,GTC,722110,Restaurants,49.198885,-122.813407
Middle Eastern Friendship Centre,Charitable Society/Organization,,13483,108 Ave,V3T2K2,6042885588,1,SCC,813990,Other Membership Organizations,49.199020,-122.848468
Freshslice Pizza,"Service Station,Groceries, Snack bar, Restaurant - Take Out",504,15989,108 Ave,V4N1J6,6049513420,14,GTC,445120,Convenience Stores,49.198960,-122.779298
Freshslice Pizza,"Service Station,Groceries, Snack bar, Restaurant - Take Out",504,15989,108 Ave,V4N1J6,6049513420,14,GTC,447110,Gasoline Stations with Convenience Stores,49.198960,-122.779298
Freshslice Pizza,"Service Station,Groceries, Snack bar, Restaurant - Take Out",504,15989,108 Ave,V4N1J6,6049513420,14,GTC,722110,Restaurants,49.198960,-122.779298
Al Baraka Convenience Store & Halal Meat,Retail Merchant -,,14771,108 Ave,V3R1V8,7783950333,3,GTC,445120,Convenience Stores,49.198887,-122.813555
Cafe Nelly,Coffee Shop,107,13401,108 Ave,V3T5T3,6045820060,3,SCC,722110,Restaurants,49.199094,-122.850255
Pro Tec Dog & Cat Grooming,Dog & Cat Grooming,,14715,108 Ave,V3R1V9,6045817121,1,GTC,812910,Pet Care (except Veterinary) Services,49.198891,-122.814999
A 1 Coffee & Donuts,Restaurant,,14795,108 Ave,V3R1V9,6045814151,10,GTC,722110,Restaurants,49.198884,-122.812727
Riverside Heights Medical Clinic,Professional Practitioner-Medical,101,14863,108 Ave,V3R1W2,6045822592,5,GTC,621110,Offices of Physicians,49.199438,-122.809663
Gateway Java,Coffee Shop,108,13401,108 Ave,V3T5T3,6045885089,3,SCC,722110,Restaurants,49.199094,-122.850255
Petopia Pet Food & Supplies,"Retail - Pet Food & Supplies, Animal grooming",303,16033,108 Ave,V4N1P2,7783954555,5,GTC,453910,Pet & Pet Supplies Stores,49.198967,-122.777754
Petopia Pet Food & Supplies,"Retail - Pet Food & Supplies, Animal grooming",303,16033,108 Ave,V4N1P2,7783954555,5,GTC,812910,Pet Care (except Veterinary) Services,49.198967,-122.777754
Pizza Pit,Restaurant,504/,15989,108 Ave,V4N1J6,7783952800,11,GTC,722110,Restaurants,49.198960,-122.779298
My Canada Payday.com,"Financial Agent,Cheque Cashing Centre",,13632,108 Ave,V3T2K5,6046304783,3,SCC,522291,Consumer Lending,49.198679,-122.843922
My Canada Payday.com,"Financial Agent,Cheque Cashing Centre",,13632,108 Ave,V3T2K5,6046304783,3,SCC,522390,Other Activities Related to Credit Intermediation,49.198679,-122.843922
Core Security Group Inc,Private investigation & security patrol,,13442,108 Ave,V3T2K1,6045832673,7,SCC,561611,Investigation Services,49.198759,-122.849640
Lexxon CA Training,Business School - Training/Development Courses,1650,13401,108 Ave,V3T5T3,6044958201,5,SCC,611650,Tutorial Services,49.199094,-122.850255
Coast Fraser Enterprises Ltd,Administration Office,1820,13401,108 Ave,V3T5T3,6044981110,8,SCC,541611,Administrative Management & General Management Consulting Services,49.199094,-122.850255
Corporate Traveller,Travel Agency,950,13401,108 Ave,V3T5T3,6044958402,4,SCC,561510,Travel Agencies,49.199094,-122.850255
Sushi Zen,Restaurant,,14839,108 Ave,V3R1W2,6049302949,1,GTC,722110,Restaurants,49.199430,-122.810718
Lee Sunwoo Hair Salon,Hair Salon,404,16033,108 Ave,V4N1P2,6045834140,1,GTC,812115,Beauty Salons,49.198967,-122.777754
Texx Big Burger,Restaurant - Burgers,,14783,108 Ave,V3R1V9,6045880093,6,GTC,722110,Restaurants,49.198880,-122.813125
La Societe de les enfants Michif,Charitable Society/Organization,,13639,108 Ave,V3T2K4,6045846621,30,SCC,813990,Other Membership Organizations,49.198964,-122.844033
Vancouver Career College Burnaby Inc,Business school,230,13401,108 Ave,V3T5T3,6045800140,1,SCC,611410,Business & Secretarial Schools,49.199094,-122.850255
LeTroy Holdings Ltd,Administration Office,201,14727,108 Ave,V3R1V9,6045843304,1,GTC,541611,Administrative Management & General Management Consulting Services,49.198895,-122.814456
Thang Loi Video,Rentals - Movies,,14689,108 Ave,V3R1V9,6045820095,1,,532230,Video Tape & Disc Rental,49.198874,-122.815305
Iglesia de Crito Ame Area de Ministerios Elim de Vancouver,Charitable Society/Organization - Church,,13486,108 Ave,V3T2K3,6045447255,1,SCC,813990,Other Membership Organizations,49.198695,-122.848516
Regent Place Apartments,Apartment/Townhouse Rental,,14918,108 Ave,V3R1W1,4032156060,1,GTC,531111,Lessors of Residential Buildings & Dwellings,49.198476,-122.808308
S G Billiards,Recreational Facility - Billiards Hall,,14683,108 Ave,V3R1V9,6047625638,1,GTC,713940,Fitness & Recreational Sports Centres,49.198877,-122.815515
Nature of Mind Holistic Nutrition,Consultant - Nutritional,,14715,108 Ave,V3R1V9,6043020546,1,GTC,624190,Other Individual & Family Services,49.198891,-122.814999
Trades Labour Surrey Corporation,Employment Agency/Recruiting Service,,13630,108 Ave,V3T2K5,6045870024,2,SCC,561310,Employment Placement Agencies,49.198681,-122.844033
Coast Life Chiropractic,Professional Practitioner-Chiropractor,103,16033,108 Ave,V4N1P2,6046155033,1,GTC,621310,Offices of Chiropractors,49.198967,-122.777754
DDDN Pizza,Restaurant - No Alcohol,406,16033,108 Ave,V4N1P2,7783957078,1,GTC,722110,Restaurants,49.198967,-122.777754
Rideway Transport Ltd,Trucking & Cartage,1,14655,108 Ave,V3R1V9,6045898403,1,GTC,484120,General Freight Trucking,49.198873,-122.816082
Pacific West Floor Decor Inc,"Retail Merchant - Flooring, Contractor - Installation of Flooring",100,14625,108 Ave,V3R1V9,6045849269,1,GTC,442210,Floor Covering Stores,49.198904,-122.816950
