Business Name,Products or Services,Unit,Number,Street,Postal Code,Phone Number,Town Centre,NAIC,NAIC Description,No of Employees,Latitude,Longitude,,
High Score Learning Inc,Business School,250,8138,128 St,V3W1R1,6045920350,NTC,611410,Business & Secretarial Schools,4,49.15020261,-122.8670001,,
Independent Financial Advisor,Financial Planning Consult.,232,8138,128 St,V3W1R1,6047891555,NTC,523930,Investment Advice,1,49.15020261,-122.8670001,,
Kalra & Associates,Professional Practitioner-Accountant,234,8138,128 St,V3W1R1,6045011666,NTC,541212,Offices of Accountants,2,49.15020261,-122.8670001,,
Kuljeet's Touch & Glow Beauty Parlor Ltd,Hair Salon/Barber,174,8138,128 St,V3W1R1,7785651330,NTC,812115,Beauty Salons,1,49.15020261,-122.8670001,,
Kuljeet's Touch & Glow Beauty Parlor Ltd,Esthetician,174,8138,128 St,V3W1R1,7785651330,NTC,812115,Beauty Salons,1,49.15020261,-122.8670001,,
Lux Collection Ltd,"Manufacturer - Ladies Clothing & accessories, tailoring",173,8138,128 St,V3W1R1,6046038182,NTC,315249,Women's & girls' cut & sew clothing mfg,1,49.15020261,-122.8670001,,
Malhotra Immigration Services Inc,Immigration Consultant,236,8138,128 St,V3W1R1,6047265767,NTC,541613,Immigration Consulting & Interpretation Services,5,49.15020261,-122.8670001,,
Natural Homeopathic Solutions Inc,Whlse.,231,8138,128 St,V3W1R1,6045029579,NTC,418990,All Other Wholesaler-Distributors,1,49.15020261,-122.8670001,,
Noble Security Ltd,Security Serv.,250,8138,128 St,V3W1R1,7788635534,NTC,561621,Security Systems Services (except Locksmiths),1,49.15020261,-122.8670001,,
Parm Hair Cut,"Hair Salon/Barber, Esthetician",181,8138,128 St,V3W1R1,6047216340,NTC,812114,Barber Shops,1,49.15020261,-122.8670001,,
Parm Hair Cut,"Hair Salon/Barber, Esthetician",181,8138,128 St,V3W1R1,6047216340,NTC,812115,Beauty Salons,1,49.15020261,-122.8670001,,
Prudential Transportation Ltd,Administration Office,239,8138,128 St,V3W1R1,6045432147,NTC,541611,Administrative Management & General Management Consulting Services,5,49.15020261,-122.8670001,,
"R Dhindsa & Associates, CPA",Professional Practitioner-Accountant,232,8138,128 St,V3W1R1,7787081200,NTC,541212,Offices of Accountants,1,49.15020261,-122.8670001,,
R T C T Transport Ltd,"Trucking logistics, freight brokerage OFFICE ONLY",240,8138,128 St,V3W1R1,6045935013,NTC,541611,Administrative Management & General Management Consulting Services,3,49.15020261,-122.8670001,,
Rani Enterprises Inc,B C Provincial office of UCMAS providing educational support services,180,8138,128 St,V3W1R1,6045935182,NTC,541611,Administrative Management & General Management Consulting Services,2,49.15020261,-122.8670001,,
Royal Photo Studio,Photographer/Videographer,171,8138,128 St,V3W1R1,6045942131,NTC,541920,Photographic Services,1,49.15020261,-122.8670001,,
Seema Designer Boutique,"Retail, Tailor",175,8138,128 St,V3W1R1,7785653309,NTC,315999,Dressmaking & Tailoring,1,49.15020261,-122.8670001,,
Seema Designer Boutique,"Retail, Tailor",175,8138,128 St,V3W1R1,7785653309,NTC,448120,Women's Clothing Stores,1,49.15020261,-122.8670001,,
Singh Law Group,Law Firm,242,8138,128 St,V3W1R1,6045036161,NTC,541110,Offices of Lawyers,2,49.15020261,-122.8670001,,
Suman Sharma Barrister & Solicitor,Law Practice,232,8138,128 St,V3W1R1,7785650360,NTC,541110,Offices of Lawyers,1,49.15020261,-122.8670001,,
Talwar & Associates CGA,Professional Practitioner-Accountant,236,8138,128 St,V3W1R1,7789997700,NTC,541212,Offices of Accountants,1,49.15020261,-122.8670001,,
Verico Superior Mortgage Inc,Financial Agent,244,8138,128 St,V3W1R1,6045077748,NTC,522310,Mortgage & Non-Mortgage Loan Brokers,4,49.15020261,-122.8670001,,
A-1 Jewellers, Manufacturer/Machine Shop - Jeweller,345,8140,128 St,V3W1R1,6045033007,NTC,332710,Machine Shops,2,49.15063342,-122.8673223,,
Ansal Media Group Inc,Advertising,343,8140,128 St,V3W1R1,7783182344,NTC,5418,Advertising & related services,1,49.15063342,-122.8673223,,
Aroma Pizza,Restaurant,347,8140,128 St,V3W1R1,6043274445,NTC,722110,Restaurants,5,49.15063342,-122.8673223,,
Barnala Trading Company Ltd,"Retail Merchant - Jewellery, Repair Service",333,8140,128 St,V3W1R1,7785523191,NTC,448310,Jewellery Stores,1,49.15063342,-122.8673223,,
Barnala Trading Company Ltd,"Retail Merchant - Jewellery, Repair Service",333,8140,128 St,V3W1R1,7785523191,NTC,811490,Other Personal & Household Goods Repair & Maintenance,1,49.15063342,-122.8673223,,
Barney's Pizza & Donair,Restaurant,348,8140,128 St,V3W1R1,7785654416,NTC,722110,Restaurants,3,49.15063342,-122.8673223,,
Best Look Blinds,Contractor - Window Covering,343,8140,128 St,V3W1R1,7788589619,NTC,442291,Window Treatment Stores,1,49.15063342,-122.8673223,,
Bharti Art Jewellers,Manufacturer/Machine Shop - Jewellry,346,8140,128 St,V3W1R1,7785655000,NTC,339910,Jewellery & Silverware Manufacturing,1,49.15063342,-122.8673223,,
Canadian Centre of Immigration Inc,Immigration Consultant,349,8140,128 St,V3W1R1,6043069377,NTC,541613,Immigration Consulting & Interpretation Services,1,49.15063342,-122.8673223,,
Darpan Publication Ltd,Printer/Publisher,340,8140,128 St,V3W1R1,6045379538,NTC,323119,Other Printing,6,49.15063342,-122.8673223,,
Ganpati Jewellery & Saree Wholesale House Ltd,Jewellery,339,8140,128 St,V3W1R1,6045435707,NTC,414410,Jewellery & Watch Wholesaler-Distributors,2,49.15063342,-122.8673223,,
Gill Insurance Services,Insurance Agent,343,8140,128 St,V3W1R1,6047646681,NTC,524210,Insurance Agencies & Brokerages,1,49.15063342,-122.8673223,,
Glamour Ladies Tailor And Boutique Ltd,Manufacturing women's clothing with retailing component,336,8140,128 St,V3W1R1,6045924567,NTC,332710,Machine Shops,2,49.15063342,-122.8673223,,
Maitri Bhavan,Restaurant - No Alcohol,335,8140,128 St,V3W1R1,6045033555,NTC,722110,Restaurants,5,49.15063342,-122.8673223,,
Modern Jewellers Company,Manufacturing of Jewellery,338,8140,128 St,V3W1R1,6048257667,NTC,339910,Jewellery & Silverware Manufacturing,1,49.15063342,-122.8673223,,
Moore Wedding Centre Ltd,Rental - Flowers & Decorations,350,8140,128 St,V3W1R1,6045966634,NTC,493190,Other Warehousing & Storage,1,49.15063342,-122.8673223,,
Padgett Business Services,Consultant,343,8140,128 St,V3W1R1,6045917337,NTC,541611,Administrative Management & General Management Consulting Services,1,49.15063342,-122.8673223,,
Payal Beauty Heights Inc,"Hair Salon/Barber,Esthetician",342,8140,128 St,V3W1R1,6045434688,NTC,812114,Barber Shops,1,49.15063342,-122.8673223,,
Payal Beauty Heights Inc,"Hair Salon/Barber,Esthetician",342,8140,128 St,V3W1R1,6045434688,NTC,812115,Beauty Salons,1,49.15063342,-122.8673223,,
Punjab Jewellers Ltd,Manufacturing/Machine Shop - Jewellry,338,8140,128 St,V3W1R1,6045033211,NTC,339910,Jewellery & Silverware Manufacturing,1,49.15063342,-122.8673223,,
Super Gold Jewellers Ltd,Retail Sales - Jewellery,341,8140,128 St,V3W1R1,6045438442,NTC,448310,Jewellery Stores,3,49.15063342,-122.8673223,,
T D S Industrial Services Ltd,Drafting/Design Service,334,8140,128 St,V3W1R1,6045991570,NTC,541340,Drafting Services,1,49.15063342,-122.8673223,,
4 Season House of Crockery & Giftware,Household Items,383,8148,128 St,V3W1R1,6040,NTC,414520,"Toiletries, Cosmetics & Sundries Wholesaler-Distributors",1,49.15057771,-122.8648305,,
4 Season House of Crockery & Giftware,Household Items,383,8148,128 St,V3W1R1,6040,NTC,452999,All Other Miscellaneous General Merchandise Stores,1,49.15057771,-122.8648305,,
Basant Forex Ltd,Currency Exchange,397,8148,128 St,V3W1R1,6045627000,NTC,523130,Commodity Contracts Dealing,1,49.15057771,-122.8648305,,
Basant Sweet Shop Ltd,Restaurant - No Alcohol,402,8148,128 St,V3W1R1,6045953535,NTC,722512,Limited-service eating places,6,49.15057771,-122.8648305,,
C Vision Protection Group Inc,Security Service,393,8148,128 St,V3W1R1,6045982424,NTC,561621,Security Systems Services (except Locksmiths),1,49.15057771,-122.8648305,,
Canuck Flagging Group Inc,"Traffic Control, Flagging & Traffic Control,Inter-Municipal Business License FV",393,8148,128 St,V3W1R1,6045982424,NTC,334290,Other Communications Equipment Manufacturing,10,49.15057771,-122.8648305,,
Canuck Security Services Limited,Security Patrol Dispatch - Office Only,393,8148,128 St,V3W1R1,6045982424,NTC,541611,Administrative Management & General Management Consulting Services,10,49.15057771,-122.8648305,,
Capital Plus Immigration Services Ltd,Immigration Consultant,397,8148,128 St,V3W1R1,6045438000,NTC,541613,Immigration Consulting & Interpretation Services,1,49.15057771,-122.8648305,,
Dhillon Fashions & Fabrics Ltd,Wrhse.,378,8148,128 St,V3W1R1,6045997044,NTC,493190,Other Warehousing & Storage,6,49.15057771,-122.8648305,,
Express Security Services Ltd,Security Service,392,8148,128 St,V3W1R1,6045982424,NTC,561621,Security Systems Services (except Locksmiths),7,49.15057771,-122.8648305,,
J P Didden Ltd,Bookkeeping,401,8148,128 St,V3W1R1,6046494951,NTC,541215,"Bookkeeping, Payroll & Related Services",3,49.15057771,-122.8648305,,
Jagrup  Enterprises Ltd,Trucking & Cartage,389,8148,128 St,V3W1R1,6045996403,NTC,484120,General Freight Trucking,6,49.15057771,-122.8648305,,
Maple Star Immigration & Consultancy Ltd,Immigration Consultant,389,8148,128 St,V3W1R1,6045936006,NTC,541613,Immigration Consulting & Interpretation Services,1,49.15057771,-122.8648305,,
Navraj Sweets & Restaurant Ltd,"Manufacturing - Sweetshop, Restaurant - No Alcohol",386,8148,128 St,V3W1R1,6045937672,NTC,332710,Machine Shops,4,49.15057771,-122.8648305,,
Navraj Sweets & Restaurant Ltd,"Manufacturing - Sweetshop, Restaurant - No Alcohol",386,8148,128 St,V3W1R1,6045937672,NTC,722110,Restaurants,4,49.15057771,-122.8648305,,
Onkar Appliances Ltd,Wholesale,387,8148,128 St,V3W1R1,7785529509,NTC,414220,Household Appliance Wholesaler-Distributors,2,49.15057771,-122.8648305,,
Sweeny Sarao Notary Corporation,Professional Practitioner-Notary,400,8148,128 St,V3W1R1,6045975959,NTC,541120,Offices of Notaries,3,49.15057771,-122.8648305,,
Ventura Immigration,Immigration Consultant,401,8148,128 St,V3W1R1,6045034311,NTC,541613,Immigration Consulting & Interpretation Services,1,49.15057771,-122.8648305,,
Vicky Cloth House Ltd,Wrhse.,398/,8148,128 St,V3W1R1,6045988395,NTC,493190,Other Warehousing & Storage,2,49.15057771,-122.8648305,,
E + H Hitch Shop,Ironwork & Welding Repair,,8155,128 St,V3W4G1,6045901776,NTC,811310,Commercial & Industrial Machinery & Equipment Repair (except Automotive & Electronic),6,49.15116089,-122.8682794,,
Aggarwal Sweets,Preparation & sale of East Indian Sweets,351/,8158,128 St,V3W1R1,6045430772,NTC,311990,All Other Food Manufacturing,4,49.15125369,-122.8651168,,
Aggarwal Sweets,Preparation & sale of East Indian Sweets,351/,8158,128 St,V3W1R1,6045430772,NTC,445291,Baked Goods Stores,4,49.15125369,-122.8651168,,
Royal King Palace & Convention Centre Ltd The,Banquet Hall,366,8158,128 St,V3W1R1,6045946161,NTC,722110,Restaurants,35,49.15125369,-122.8651168,,
Style Mart Collections Ltd,Manufacturer/Machine Shop,362,8158,128 St,V3W1R1,6047812365,NTC,332710,Machine Shops,4,49.15125369,-122.8651168,,
Surrey Super Mkt,Retail Merchant - Produce & Groceries,-355,8158,128 St,V3W1R1,7788964769,NTC,445110,Supermarkets & Other Grocery (except Convenience) Stores,6,49.15125369,-122.8651168,,
Bombay Couture Ltd,Wholesale,112,8166,128 St,V3S1R1,6045010888,NTC,448120,Women's Clothing Stores,2,49.15130553,-122.8673937,,
First Class Concrete Ltd,Contractor - Concrete,110,8166,128 St,V3V7S9,7788691183,NTC,232220,Concrete Pouring & Finishing Work,4,49.15130553,-122.8673937,,
Aura West Plumbing,Contractor - Plumbing,127,8166,128 St,V3W1R1,6046523344,NTC,23822,"Plumbing, heating & ac contractors",2,49.15130553,-122.8673937,,
Bollywood Banquet Hall & Convention Centre,Banquet Hall,B201,8166,128 St,V3W1R1,6045982700,NTC,722320,Caterers,3,49.15130553,-122.8673937,,
Bombay Collection Ltd,Retail Clothing,107/,8166,128 St,V3W1R1,6045940888,NTC,448120,Women's Clothing Stores,3,49.15130553,-122.8673937,,
Cruise Wave Travel Ltd,Travel Agency,109,8166,128 St,V3W1R1,8002619283,NTC,561510,Travel Agencies,1,49.15130553,-122.8673937,,
Dhaliwal Banquet Hall Ltd,Banquet Hall,230,8166,128 St,V3W1R1,6045981165,NTC,722320,Caterers,35,49.15130553,-122.8673937,,
Dubai Jewellers Ltd,Jewellery,102,8166,128 St,V3W1R1,6045028823,NTC,448310,Jewellery Stores,3,49.15130553,-122.8673937,,
Garcha Bros Meats,Retail Merchant - 0 to 2 Employees,137,8166,128 St,V3W1R1,6045922951,NTC,445210,Meat Markets,3,49.15130553,-122.8673937,,
Ghunghat Fashion Ltd,Retail Merchant - Wholesale & retail of jewellery & ladies' clothes,105,8166,128 St,V3W1R1,6047638219,NTC,414110,Clothing & Clothing Accessories Wholesaler-Distributors,2,49.15130553,-122.8673937,,
Ghunghat Fashion Ltd,Retail Merchant - Wholesale & retail of jewellery & ladies' clothes,105,8166,128 St,V3W1R1,6047638219,NTC,448120,Women's Clothing Stores,2,49.15130553,-122.8673937,,
Glamour World Ayurvedic Beauty Salon & Makeup Studio,"Retail Merchant - Hair Products,Hair Salon/Barber,Esthetician - Facials/Makeup",117,8166,128 St,V3W1R1,6045007272,NTC,452999,All Other Miscellaneous General Merchandise Stores,1,49.15130553,-122.8673937,,
Glamour World Ayurvedic Beauty Salon & Makeup Studio,"Retail Merchant - Hair Products,Hair Salon/Barber,Esthetician - Facials/Makeup",117,8166,128 St,V3W1R1,6045007272,NTC,812114,Barber Shops,1,49.15130553,-122.8673937,,
Glamour World Ayurvedic Beauty Salon & Makeup Studio,"Retail Merchant - Hair Products,Hair Salon/Barber,Esthetician - Facials/Makeup",117,8166,128 St,V3W1R1,6045007272,NTC,812115,Beauty Salons,1,49.15130553,-122.8673937,,
Glitz Salon & Spa Inc,"Esthetician,Hair Salon/Barber",136,8166,128 St,V3W1R1,6045995038,NTC,812114,Barber Shops,3,49.15130553,-122.8673937,,
Glitz Salon & Spa Inc,"Esthetician,Hair Salon/Barber",136,8166,128 St,V3W1R1,6045995038,NTC,812115,Beauty Salons,3,49.15130553,-122.8673937,,
Heritage Community College of Business Inc,Business School,110,8166,128 St,V3W1R1,6045954201,NTC,611410,Business & Secretarial Schools,1,49.15130553,-122.8673937,,
J D S Immigration Ltd,Immigration Consultant,109,8166,128 St,V3W1R1,6045969283,NTC,541613,Immigration Consulting & Interpretation Services,1,49.15130553,-122.8673937,,
J D S Ventures Ltd,Professional Practitioner-Accountant,109,8166,128 St,V3W1R1,6045969283,NTC,541212,Offices of Accountants,1,49.15130553,-122.8673937,,
Kapra Mandi Inc,Whlse. Textiles,-120,8166,128 St,V3W1R1,6045055560,NTC,414130,"Piece Goods, Notions & Other Dry Goods Wholesaler-Distributors",10,49.15130553,-122.8673937,,
King Collections Ltd,"Clothing, fabric, manufacturing & retailing",132,8166,128 St,V3W1R1,7785651361,NTC,315299,All Other Cut & Sew Clothing Manufacturing,2,49.15130553,-122.8673937,,
King Collections Ltd,"Clothing, fabric, manufacturing & retailing",132,8166,128 St,V3W1R1,7785651361,NTC,448199,All Other Clothing Stores,2,49.15130553,-122.8673937,,
Krishna Jewellery & Sari Ltd,"Artificial jewellery, fabrics, ready made clothing",104B,8166,128 St,V3W1R1,6045518665,NTC,448120,Women's Clothing Stores,2,49.15130553,-122.8673937,,
Krishna Jewellery & Sari Ltd,"Artificial jewellery, fabrics, ready made clothing",104B,8166,128 St,V3W1R1,6045518665,NTC,451130,"Sewing, Needlework & Piece Goods Stores",2,49.15130553,-122.8673937,,
Manny's Jewellers & Fabrics Ltd,Retail Jewelry & Fabric,101,8166,128 St,V3W1R1,6045940677,NTC,448310,Jewellery Stores,2,49.15130553,-122.8673937,,
Manny's Jewellers & Fabrics Ltd,Retail Jewelry & Fabric,101,8166,128 St,V3W1R1,6045940677,NTC,451130,"Sewing, Needlework & Piece Goods Stores",2,49.15130553,-122.8673937,,
Neha Hair & Beauty Salon,"Hair Salon/Barber, Esthetician",128,8166,128 St,V3W1R1,6045031727,NTC,812115,Beauty Salons,2,49.15130553,-122.8673937,,
Neha Hair & Beauty Salon,"Hair Salon/Barber, Esthetician",128,8166,128 St,V3W1R1,6045031727,NTC,812190,Other Personal Care Services,2,49.15130553,-122.8673937,,
Patiala Fashions Ltd,Retail Merchant - 0 to 2 Employees,130,8166,128 St,V3W1R1,6045948834,NTC,448120,Women's Clothing Stores,2,49.15130553,-122.8673937,,
Paul Bal Group The,Real Estate,119,8166,128 St,V3W1R1,6045935038,NTC,531210,Offices of Real Estate Agents & Brokers,5,49.15130553,-122.8673937,,
Prime B Custom Homes Ltd,"Contractor - Construction, Contractor - General",119,8166,128 St,V3W1R1,6045935048,NTC,231210,Residential Building Construction,1,49.15130553,-122.8673937,,
Surya Studio Ltd,Photographer,134,8166,128 St,V3W1R1,7782184444,NTC,541920,Photographic Services,1,49.15130553,-122.8673937,,
Wincruise Systems Corporation,Travel Agency,110,8166,128 St,V3W1R1,6043076440,NTC,561510,Travel Agencies,2,49.15130553,-122.8673937,,
Golden Glass & Shower Door Ltd,Contractor - Glass Shower Door Installation,106,8173,128 St,V3W4G1,6047653380,NTC,23815,Glass & glazing contractors,3,49.15156287,-122.8682608,,
Micro Machining & Welding Ltd,Aluminum Railing Contractor,202,8173,128 St,V3W4G1,6045901404,NTC,232390,Other Building Exterior Finishing Work,6,49.15156287,-122.8682608,,
Oziss Industries Inc,Wholesale Plumbing Fixtures,109,8173,128 St,V3W4G1,7785647008,NTC,416120,"Plumbing, Heating & Air-Conditioning Equipment & Supplies Wholesaler-Distributors",2,49.15156287,-122.8682608,,
Save On Floors Ltd,Whlse. Tiles & Laminate Flooring,108,8173,128 St,V3W4G1,6045962112,NTC,416320,"Lumber, Plywood & Millwork Wholesaler-Distributors",2,49.15156287,-122.8682608,,
Sunny Stonee,Manufacturing / Machine Shop - Countertops,104,8173,128 St,V3W4G1,7783206089,NTC,337110,Wood Kitchen Cabinet & Counter Top Manufacturing,2,49.15156287,-122.8682608,,
Indian Ex-Servicemen Society BC,Not-for-Profit Association,203,8212,128 St,V3W4G2,6045013939,NTC,813990,Other Membership Organizations,1,49.15206416,-122.8678492,,
Papillon Eastern Imports Ltd,Wholesale - Women's clothing,Mar-33,8236,128 St,V3W3X8,6045853394,NTC,414110,Clothing & Clothing Accessories Wholesaler-Distributors,12,49.15216697,-122.8676906,,
A S N Carpet World Ltd,"Wholesale - Carpets, Contractor - Flooring",1,8236,128 St,V3W4G2,6045728877,NTC,414320,Floor Covering Wholesaler-Distributors,3,49.15216697,-122.8676906,,
Beautywave School & Supply Inc,"Wholesale - Beauty Products,Trade School - Beauty School",29,8236,128 St,V3W4G2,6045724117,NTC,414520,"Toiletries, Cosmetics & Sundries Wholesaler-Distributors",1,49.15216697,-122.8676906,,
Beautywave School & Supply Inc,"Wholesale - Beauty Products,Trade School - Beauty School",29,8236,128 St,V3W4G2,6045724117,NTC,611510,Technical & Trade Schools,1,49.15216697,-122.8676906,,
Best Choice Railing & Awning Ltd,Manufacturer/Machine Shop,8,8236,128 St,V3W4G2,6048081937,NTC,332710,Machine Shops,1,49.15216697,-122.8676906,,
